section,case,target,metric,value,unit,notes
paired_bootstrap,replicate_1064,macro,ridge_minus_mean_normalized_rmse,-2.0435713973809833e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1065,macro,ridge_minus_mean_normalized_rmse,-4.685710034230128e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1066,macro,ridge_minus_mean_normalized_rmse,-4.654026014555557e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1067,macro,ridge_minus_mean_normalized_rmse,-3.748363331390614e-07,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1068,macro,ridge_minus_mean_normalized_rmse,2.304785600326653e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1069,macro,ridge_minus_mean_normalized_rmse,-1.657069267746447e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1070,macro,ridge_minus_mean_normalized_rmse,-0.00012492414385129047,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1071,macro,ridge_minus_mean_normalized_rmse,-2.6202393024643555e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1072,macro,ridge_minus_mean_normalized_rmse,-7.70482824689056e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1073,macro,ridge_minus_mean_normalized_rmse,-2.9527186415634343e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1074,macro,ridge_minus_mean_normalized_rmse,-7.793849755605153e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1075,macro,ridge_minus_mean_normalized_rmse,5.362004923470387e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1076,macro,ridge_minus_mean_normalized_rmse,5.9065639081534727e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1077,macro,ridge_minus_mean_normalized_rmse,-0.00010363794922002567,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1078,macro,ridge_minus_mean_normalized_rmse,-0.00015587274153072705,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1079,macro,ridge_minus_mean_normalized_rmse,-8.007977023821722e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1080,macro,ridge_minus_mean_normalized_rmse,-8.589201224529219e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1081,macro,ridge_minus_mean_normalized_rmse,-6.83791688338431e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1082,macro,ridge_minus_mean_normalized_rmse,-1.8730653766507732e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1083,macro,ridge_minus_mean_normalized_rmse,5.084392961540729e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1084,macro,ridge_minus_mean_normalized_rmse,3.9018466151397035e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1085,macro,ridge_minus_mean_normalized_rmse,-9.984776492905079e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1086,macro,ridge_minus_mean_normalized_rmse,-5.688290089467252e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1087,macro,ridge_minus_mean_normalized_rmse,-1.5156464058585506e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1088,macro,ridge_minus_mean_normalized_rmse,2.498637333148146e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1089,macro,ridge_minus_mean_normalized_rmse,-2.0948787854080386e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1090,macro,ridge_minus_mean_normalized_rmse,-8.422174183259079e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1091,macro,ridge_minus_mean_normalized_rmse,-3.0563682470119424e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1092,macro,ridge_minus_mean_normalized_rmse,-1.8063831959791443e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1093,macro,ridge_minus_mean_normalized_rmse,-7.660744115678408e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1094,macro,ridge_minus_mean_normalized_rmse,-4.4704419919938676e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1095,macro,ridge_minus_mean_normalized_rmse,2.226357939799639e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1096,macro,ridge_minus_mean_normalized_rmse,1.731874026450475e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1097,macro,ridge_minus_mean_normalized_rmse,-0.00013390845639477122,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1098,macro,ridge_minus_mean_normalized_rmse,-7.26225073638953e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1099,macro,ridge_minus_mean_normalized_rmse,-6.224413904543091e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1100,macro,ridge_minus_mean_normalized_rmse,-3.757202783022384e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1101,macro,ridge_minus_mean_normalized_rmse,-7.033263248423793e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1102,macro,ridge_minus_mean_normalized_rmse,-0.00013507941452223227,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1103,macro,ridge_minus_mean_normalized_rmse,6.32120790133861e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1104,macro,ridge_minus_mean_normalized_rmse,-3.631161268108363e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1105,macro,ridge_minus_mean_normalized_rmse,-1.265638068376207e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1106,macro,ridge_minus_mean_normalized_rmse,-6.685882163903756e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1107,macro,ridge_minus_mean_normalized_rmse,-0.0001388167960277853,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1108,macro,ridge_minus_mean_normalized_rmse,-2.1345647887971442e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1109,macro,ridge_minus_mean_normalized_rmse,-4.696274279253343e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1110,macro,ridge_minus_mean_normalized_rmse,-1.1772300486656562e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1111,macro,ridge_minus_mean_normalized_rmse,1.8121118815717097e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1112,macro,ridge_minus_mean_normalized_rmse,-6.728595853255914e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1113,macro,ridge_minus_mean_normalized_rmse,-4.169298441397684e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1114,macro,ridge_minus_mean_normalized_rmse,-4.0367064491120264e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1115,macro,ridge_minus_mean_normalized_rmse,3.071766738249604e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1116,macro,ridge_minus_mean_normalized_rmse,-3.563142849993817e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1117,macro,ridge_minus_mean_normalized_rmse,-1.330347919753505e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1118,macro,ridge_minus_mean_normalized_rmse,-6.383493535067064e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1119,macro,ridge_minus_mean_normalized_rmse,-2.959852005601782e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1120,macro,ridge_minus_mean_normalized_rmse,-2.93027587670025e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1121,macro,ridge_minus_mean_normalized_rmse,8.463787795509603e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1122,macro,ridge_minus_mean_normalized_rmse,-1.1112144417735337e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1123,macro,ridge_minus_mean_normalized_rmse,2.020547029735198e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1124,macro,ridge_minus_mean_normalized_rmse,-8.080896437512308e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1125,macro,ridge_minus_mean_normalized_rmse,-8.921816630674817e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1126,macro,ridge_minus_mean_normalized_rmse,5.3995206178547583e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1127,macro,ridge_minus_mean_normalized_rmse,2.4501082778738414e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1128,macro,ridge_minus_mean_normalized_rmse,1.5568059696213776e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1129,macro,ridge_minus_mean_normalized_rmse,0.00011063497569002712,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1130,macro,ridge_minus_mean_normalized_rmse,-3.988417139999534e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1131,macro,ridge_minus_mean_normalized_rmse,-3.629955478767766e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1132,macro,ridge_minus_mean_normalized_rmse,4.297390481122765e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1133,macro,ridge_minus_mean_normalized_rmse,-4.503837482577877e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1134,macro,ridge_minus_mean_normalized_rmse,3.615463756267978e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1135,macro,ridge_minus_mean_normalized_rmse,-0.00010801321572811995,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1136,macro,ridge_minus_mean_normalized_rmse,-6.846143383060221e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1137,macro,ridge_minus_mean_normalized_rmse,-5.995131521285835e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1138,macro,ridge_minus_mean_normalized_rmse,-4.0605784996428085e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1139,macro,ridge_minus_mean_normalized_rmse,-3.186635228613621e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1140,macro,ridge_minus_mean_normalized_rmse,-4.4919110559149544e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1141,macro,ridge_minus_mean_normalized_rmse,-3.710143532109633e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1142,macro,ridge_minus_mean_normalized_rmse,-9.00980111959715e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1143,macro,ridge_minus_mean_normalized_rmse,7.270925629304648e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1144,macro,ridge_minus_mean_normalized_rmse,-4.7300343383516186e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1145,macro,ridge_minus_mean_normalized_rmse,1.7369652566268101e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1146,macro,ridge_minus_mean_normalized_rmse,4.230240023550547e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1147,macro,ridge_minus_mean_normalized_rmse,-6.531341775350974e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1148,macro,ridge_minus_mean_normalized_rmse,-2.610208621478538e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1149,macro,ridge_minus_mean_normalized_rmse,4.6680803895804424e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1150,macro,ridge_minus_mean_normalized_rmse,-0.0001215032211107081,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1151,macro,ridge_minus_mean_normalized_rmse,-3.374571592262843e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1152,macro,ridge_minus_mean_normalized_rmse,-0.00018505777550348324,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1153,macro,ridge_minus_mean_normalized_rmse,7.2295483768414215e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1154,macro,ridge_minus_mean_normalized_rmse,-2.0400404229126146e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1155,macro,ridge_minus_mean_normalized_rmse,-2.4781490381931004e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1156,macro,ridge_minus_mean_normalized_rmse,-7.914235419986815e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1157,macro,ridge_minus_mean_normalized_rmse,-2.4266916205772926e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1158,macro,ridge_minus_mean_normalized_rmse,5.0502193158719066e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1159,macro,ridge_minus_mean_normalized_rmse,-7.887249110261063e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1160,macro,ridge_minus_mean_normalized_rmse,-0.00014108671591822608,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1161,macro,ridge_minus_mean_normalized_rmse,1.76391620158034e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1162,macro,ridge_minus_mean_normalized_rmse,1.6989922565047166e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1163,macro,ridge_minus_mean_normalized_rmse,3.240408544646911e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1164,macro,ridge_minus_mean_normalized_rmse,-1.619136069291871e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1165,macro,ridge_minus_mean_normalized_rmse,-7.352359157997146e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1166,macro,ridge_minus_mean_normalized_rmse,-5.085475854449406e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1167,macro,ridge_minus_mean_normalized_rmse,2.3508757402534997e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1168,macro,ridge_minus_mean_normalized_rmse,4.564423011998997e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1169,macro,ridge_minus_mean_normalized_rmse,-0.00024149520750266218,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1170,macro,ridge_minus_mean_normalized_rmse,-9.88189178324772e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1171,macro,ridge_minus_mean_normalized_rmse,-8.072212110304955e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1172,macro,ridge_minus_mean_normalized_rmse,-2.5749360026638968e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1173,macro,ridge_minus_mean_normalized_rmse,-3.7364613364010424e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1174,macro,ridge_minus_mean_normalized_rmse,-0.00011925539608315106,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1175,macro,ridge_minus_mean_normalized_rmse,2.29910448503734e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1176,macro,ridge_minus_mean_normalized_rmse,-3.9043003386141084e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1177,macro,ridge_minus_mean_normalized_rmse,-0.00010909513461526688,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1178,macro,ridge_minus_mean_normalized_rmse,-7.77440368358584e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1179,macro,ridge_minus_mean_normalized_rmse,-1.2327799830402775e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1180,macro,ridge_minus_mean_normalized_rmse,-4.573484628539459e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1181,macro,ridge_minus_mean_normalized_rmse,5.081170289611414e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1182,macro,ridge_minus_mean_normalized_rmse,-0.00010152577645733407,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1183,macro,ridge_minus_mean_normalized_rmse,-7.417238234741497e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1184,macro,ridge_minus_mean_normalized_rmse,-0.00010758803675314788,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1185,macro,ridge_minus_mean_normalized_rmse,-3.785798381578109e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1186,macro,ridge_minus_mean_normalized_rmse,-6.88071650706279e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1187,macro,ridge_minus_mean_normalized_rmse,5.935632211606645e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1188,macro,ridge_minus_mean_normalized_rmse,-9.295194395853024e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1189,macro,ridge_minus_mean_normalized_rmse,-4.693961447138628e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1190,macro,ridge_minus_mean_normalized_rmse,7.652036754951519e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1191,macro,ridge_minus_mean_normalized_rmse,4.653133462884096e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1192,macro,ridge_minus_mean_normalized_rmse,9.951057489598902e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1193,macro,ridge_minus_mean_normalized_rmse,-0.00012230921600414613,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1194,macro,ridge_minus_mean_normalized_rmse,-0.00010913204201135063,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1195,macro,ridge_minus_mean_normalized_rmse,2.0552607200741146e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1196,macro,ridge_minus_mean_normalized_rmse,-0.00012812934449896174,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1197,macro,ridge_minus_mean_normalized_rmse,-3.402817037845285e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1198,macro,ridge_minus_mean_normalized_rmse,-6.724864962409649e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1199,macro,ridge_minus_mean_normalized_rmse,-9.904003475025291e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1200,macro,ridge_minus_mean_normalized_rmse,-3.855550719689127e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1201,macro,ridge_minus_mean_normalized_rmse,-1.779248287603341e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1202,macro,ridge_minus_mean_normalized_rmse,3.735420576067572e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1203,macro,ridge_minus_mean_normalized_rmse,2.278956563805945e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1204,macro,ridge_minus_mean_normalized_rmse,-7.741365778368703e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1205,macro,ridge_minus_mean_normalized_rmse,-1.602828398333811e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1206,macro,ridge_minus_mean_normalized_rmse,-5.440258387917618e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1207,macro,ridge_minus_mean_normalized_rmse,6.045438879509479e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1208,macro,ridge_minus_mean_normalized_rmse,-4.785650634664407e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1209,macro,ridge_minus_mean_normalized_rmse,-5.9409900772966484e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1210,macro,ridge_minus_mean_normalized_rmse,-1.826526301096365e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1211,macro,ridge_minus_mean_normalized_rmse,-4.516414646327238e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1212,macro,ridge_minus_mean_normalized_rmse,-0.00010640088712382534,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1213,macro,ridge_minus_mean_normalized_rmse,3.407858735460234e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1214,macro,ridge_minus_mean_normalized_rmse,-4.834666180220104e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1215,macro,ridge_minus_mean_normalized_rmse,-9.9153188996004e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1216,macro,ridge_minus_mean_normalized_rmse,9.126974094664231e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1217,macro,ridge_minus_mean_normalized_rmse,-8.527417087023093e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1218,macro,ridge_minus_mean_normalized_rmse,-1.4906847077000851e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1219,macro,ridge_minus_mean_normalized_rmse,-5.845135227655618e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1220,macro,ridge_minus_mean_normalized_rmse,3.583993902966931e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1221,macro,ridge_minus_mean_normalized_rmse,-0.00013908972211384985,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1222,macro,ridge_minus_mean_normalized_rmse,-7.354594943981274e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1223,macro,ridge_minus_mean_normalized_rmse,-2.9274348921248805e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1224,macro,ridge_minus_mean_normalized_rmse,-5.341378516726669e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1225,macro,ridge_minus_mean_normalized_rmse,-7.920209970252445e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1226,macro,ridge_minus_mean_normalized_rmse,1.9513085157574217e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1227,macro,ridge_minus_mean_normalized_rmse,-7.702014931826318e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1228,macro,ridge_minus_mean_normalized_rmse,-3.775531632926876e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1229,macro,ridge_minus_mean_normalized_rmse,-6.0805714020006896e-06,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1230,macro,ridge_minus_mean_normalized_rmse,-5.183492352750507e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1231,macro,ridge_minus_mean_normalized_rmse,-0.00013459640309909648,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1232,macro,ridge_minus_mean_normalized_rmse,3.171409694369132e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1233,macro,ridge_minus_mean_normalized_rmse,-3.919698510945757e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1234,macro,ridge_minus_mean_normalized_rmse,-4.2746488698730545e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1235,macro,ridge_minus_mean_normalized_rmse,8.095605362790081e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1236,macro,ridge_minus_mean_normalized_rmse,0.00010662185248888623,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1237,macro,ridge_minus_mean_normalized_rmse,-6.939946821149512e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1238,macro,ridge_minus_mean_normalized_rmse,-0.00010535997231797545,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1239,macro,ridge_minus_mean_normalized_rmse,-1.0038200256579088e-05,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
paired_bootstrap,replicate_1240,macro,ridge_minus_mean_normalized_rmse,-0.00014306055763735337,dimensionless,"Paired row resample of the fixed 4,000 row test predictions."
