attempt_type,case_id,validation_macro_normalized_rmse,selected_on_validation,reason,prior,likelihood,claim_class,probe_method,tone_count,power_status,nuisance_projection,nonnegative_constraint,uses_thz,uses_context,uses_true_past_pollutants,uses_test_for_selection,test_macro_normalized_rmse,validation_thz_gain_over_prior,test_thz_gain_over_prior,test_delta_vs_current_ridge,selected_roles,status
thz_inversion,context_prior__coherent_csi_residual__bayesian_a_optimal__k128,0.27747816221340565,,Validation-only case selection; test THz gain over its prior control is 3.00120263e-05. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. The coherent CSI delta-method likelihood is not receiver-validated.,context_prior,coherent_csi_residual,unvalidated_likelihood_sensitivity,bayesian_a_optimal,128.0,equal,False,False,True,True,False,False,0.2755313931746159,-0.0001369300177845867,3.001202626456978e-05,-0.07191205097622416,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_residual__bayesian_a_optimal__k128__nonnegative,0.2747723181781025,,Validation-only case selection; test THz gain over its prior control is 4.02642951e-05. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. The coherent CSI delta-method likelihood is not receiver-validated.,context_prior,coherent_csi_residual,unvalidated_likelihood_sensitivity,bayesian_a_optimal,128.0,equal,False,True,True,True,False,False,0.2737940414629164,-0.00012591824295515863,4.0264295138814354e-05,-0.07364940268792364,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_residual__target_balanced__k128,0.2774744738986353,,Validation-only case selection; test THz gain over its prior control is 3.67477388e-05. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. The coherent CSI delta-method likelihood is not receiver-validated.,context_prior,coherent_csi_residual,unvalidated_likelihood_sensitivity,target_balanced,128.0,equal,False,False,True,True,False,False,0.2755246574620473,-0.00013324170301420857,3.6747738833164956e-05,-0.07191878668879276,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_residual__target_balanced__k128__nonnegative,0.2747678154269247,,Validation-only case selection; test THz gain over its prior control is 4.64341117e-05. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. The coherent CSI delta-method likelihood is not receiver-validated.,context_prior,coherent_csi_residual,unvalidated_likelihood_sensitivity,target_balanced,128.0,equal,False,True,True,True,False,False,0.27378787164636353,-0.00012141549177735467,4.6434111691695534e-05,-0.07365557250447652,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_residual__uniform__k256,0.2774810391745763,,Validation-only case selection; test THz gain over its prior control is 1.81092463e-05. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. The coherent CSI delta-method likelihood is not receiver-validated.,context_prior,coherent_csi_residual,unvalidated_likelihood_sensitivity,uniform,256.0,equal,False,False,True,True,False,False,0.27554329595461663,-0.00013980697895521477,1.8109246263831036e-05,-0.07190014819622342,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_residual__uniform__k256__nonnegative,0.274775594329535,,Validation-only case selection; test THz gain over its prior control is 2.698198e-05. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. The coherent CSI delta-method likelihood is not receiver-validated.,context_prior,coherent_csi_residual,unvalidated_likelihood_sensitivity,uniform,256.0,equal,False,True,True,True,False,False,0.2738073237780516,-0.00012919439438768832,2.698198000361529e-05,-0.07363612037278844,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_residual__bayesian_a_optimal_power_unbounded__k32,0.27745017683364537,,Validation-only case selection; test THz gain over its prior control is 2.78868412e-05. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. The coherent CSI delta-method likelihood is not receiver-validated. Power allocation reduced training-prior posterior risk at fixed total power. The weakly bounded optimizer may concentrate nearly all power on one tone and exploit training target correlations rather than spectrally resolve every target.,context_prior,coherent_csi_residual,unvalidated_likelihood_sensitivity+correlation_concentrated_power_sensitivity,bayesian_a_optimal_power_unbounded,32.0,optimized_power_unbounded,False,False,True,True,False,False,0.2755335183596844,-0.00010894463802429977,2.788684119603424e-05,-0.07190992579115563,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_residual__bayesian_a_optimal_power_unbounded__k32__nonnegative,0.27474286841181333,,Validation-only case selection; test THz gain over its prior control is 3.75646373e-05. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. The coherent CSI delta-method likelihood is not receiver-validated. Power allocation reduced training-prior posterior risk at fixed total power. The weakly bounded optimizer may concentrate nearly all power on one tone and exploit training target correlations rather than spectrally resolve every target.,context_prior,coherent_csi_residual,unvalidated_likelihood_sensitivity+correlation_concentrated_power_sensitivity,bayesian_a_optimal_power_unbounded,32.0,optimized_power_unbounded,False,True,True,True,False,False,0.2737967411207785,-9.646847666600067e-05,3.7564637276721324e-05,-0.07364670303006154,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_residual__bayesian_a_optimal_power_bounded_4x__k32,0.27745017683364537,,Validation-only case selection; test THz gain over its prior control is 2.78868412e-05. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. The coherent CSI delta-method likelihood is not receiver-validated. Power allocation reduced training-prior posterior risk at fixed total power.,context_prior,coherent_csi_residual,unvalidated_likelihood_sensitivity,bayesian_a_optimal_power_bounded_4x,32.0,optimized_power_bounded_4x,False,False,True,True,False,False,0.2755335183596844,-0.00010894463802429977,2.788684119603424e-05,-0.07190992579115563,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_residual__bayesian_a_optimal_power_bounded_4x__k32__nonnegative,0.27474286841181333,,Validation-only case selection; test THz gain over its prior control is 3.75646373e-05. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. The coherent CSI delta-method likelihood is not receiver-validated. Power allocation reduced training-prior posterior risk at fixed total power.,context_prior,coherent_csi_residual,unvalidated_likelihood_sensitivity,bayesian_a_optimal_power_bounded_4x,32.0,optimized_power_bounded_4x,False,True,True,True,False,False,0.2737967411207785,-9.646847666600067e-05,3.7564637276721324e-05,-0.07364670303006154,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_residual__full_offset_background_projected,0.27740013183481643,,Validation-only case selection; test THz gain over its prior control is 4.13087147e-05. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. The coherent CSI delta-method likelihood is not receiver-validated. Offset and background columns are projected out although the simulator injects neither nuisance.,context_prior,coherent_csi_residual,unvalidated_likelihood_sensitivity,full_offset_background_projected,256.0,equal,True,False,True,True,False,False,0.2755200964861697,-5.889963919536445e-05,4.13087147107527e-05,-0.07192334766467035,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_residual__full_offset_background_projected__nonnegative,0.2746971917069703,,Validation-only case selection; test THz gain over its prior control is 4.60051178e-05. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. The coherent CSI delta-method likelihood is not receiver-validated. Offset and background columns are projected out although the simulator injects neither nuisance.,context_prior,coherent_csi_residual,unvalidated_likelihood_sensitivity,full_offset_background_projected,256.0,equal,True,True,True,True,False,False,0.27378830064029874,-5.0791771822988885e-05,4.600511775648686e-05,-0.07365514351054131,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__uniform__k16,0.27723644047728285,,Validation-only case selection; test THz gain over its prior control is 0.000136692361. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,uniform,16.0,equal,False,False,True,True,False,False,0.27542471283940334,0.00010479171833821521,0.00013669236147711983,-0.07201873131143671,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__uniform__k16__nonnegative,0.27449364664451886,,Validation-only case selection; test THz gain over its prior control is 0.000205106555. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,uniform,16.0,equal,False,True,True,True,False,False,0.273629199203048,0.0001527532906284712,0.0002051065550072173,-0.07381424494779204,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__physics_d_optimal__k16,0.26936602799803316,,Validation-only case selection; test THz gain over its prior control is 0.00716290753. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,physics_d_optimal,16.0,equal,False,False,True,True,False,False,0.2683984976754254,0.007975204197587904,0.0071629075254550645,-0.07904494647541466,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__physics_d_optimal__k16__nonnegative,0.2662004080078238,,Validation-only case selection; test THz gain over its prior control is 0.00762651168. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,physics_d_optimal,16.0,equal,False,True,True,True,False,False,0.2662077940808613,0.008445991927323537,0.0076265116771939145,-0.08123565006997874,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__prior_d_optimal__k16,0.2690273519592932,,Validation-only case selection; test THz gain over its prior control is 0.00761334869. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,prior_d_optimal,16.0,equal,False,False,True,True,False,False,0.26794805651249626,0.008313880236327842,0.007613348688384203,-0.0794953876383438,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__prior_d_optimal__k16__nonnegative,0.2658493133447,,Validation-only case selection; test THz gain over its prior control is 0.00809699778. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,prior_d_optimal,16.0,equal,False,True,True,True,False,False,0.26573730798266787,0.008797086590447312,0.00809699777538736,-0.08170613616817218,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k16,0.2664150962004378,,Validation-only case selection; test THz gain over its prior control is 0.0100252755. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,bayesian_a_optimal,16.0,equal,False,False,True,True,False,False,0.26553612974338536,0.010926135995183273,0.010025275457495098,-0.08190731440745469,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k16__nonnegative,0.26306693392910013,,Validation-only case selection; test THz gain over its prior control is 0.010591407. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,bayesian_a_optimal,16.0,equal,False,True,True,True,False,False,0.2632428987634804,0.011579466006047201,0.010591406994574837,-0.08420054538735966,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__target_balanced__k16,0.26812210971334527,,Validation-only case selection; test THz gain over its prior control is 0.00844288722. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,target_balanced,16.0,equal,False,False,True,True,False,False,0.26711851798095954,0.009219122482275799,0.008442887219920925,-0.08032492616988052,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__target_balanced__k16__nonnegative,0.2649414523010693,,Validation-only case selection; test THz gain over its prior control is 0.00898057241. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,target_balanced,16.0,equal,False,True,True,True,False,False,0.2648537333460905,0.009704947634078032,0.008980572411964705,-0.08258971080474953,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__uniform__k32,0.27555574311107855,,Validation-only case selection; test THz gain over its prior control is 0.00211051999. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,uniform,32.0,equal,False,False,True,True,False,False,0.2734508852064237,0.001785489084542513,0.002110519994456772,-0.07399255894441636,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__uniform__k32__nonnegative,0.2727191185462521,,Validation-only case selection; test THz gain over its prior control is 0.00225916966. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,uniform,32.0,equal,False,True,True,True,False,False,0.27157513610048084,0.0019272813888952522,0.002259169657574389,-0.07586830805035921,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,0.27230797015832,,Validation-only case selection; test THz gain over its prior control is 0.00494043992. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,physics_d_optimal,32.0,equal,False,False,True,True,False,False,0.27062096528498153,0.0050332620373010895,0.004940439915898931,-0.07682247886585852,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,0.2692661539295718,,Validation-only case selection; test THz gain over its prior control is 0.00524201074. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,physics_d_optimal,32.0,equal,False,True,True,True,False,False,0.26859229502227916,0.0053802460055755175,0.00524201073577607,-0.0788511491285609,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,0.27209610514921967,,Validation-only case selection; test THz gain over its prior control is 0.00513353193. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,prior_d_optimal,32.0,equal,False,False,True,True,False,False,0.27042787327273987,0.005245127046401399,0.005133531928140589,-0.07701557087810018,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,0.2690510653152505,,Validation-only case selection; test THz gain over its prior control is 0.00548292722. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,prior_d_optimal,32.0,equal,False,True,True,True,False,False,0.26835137853410806,0.005595334619896808,0.005482927223947165,-0.07909206561673199,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,0.2713321850635968,,Validation-only case selection; test THz gain over its prior control is 0.00555509104. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,bayesian_a_optimal,32.0,equal,False,False,True,True,False,False,0.27000631415963944,0.00600904713202427,0.005555091041241023,-0.07743712999120062,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,0.2681439854874464,,Validation-only case selection; test THz gain over its prior control is 0.00596235848. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,bayesian_a_optimal,32.0,equal,False,True,True,True,False,False,0.26787194727545444,0.006502414447700944,0.005962358482600794,-0.07957149687538562,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__target_balanced__k32,0.27188214483326756,,Validation-only case selection; test THz gain over its prior control is 0.0051902109. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,target_balanced,32.0,equal,False,False,True,True,False,False,0.27037119429972056,0.00545908736235351,0.005190210901159897,-0.07707224985111949,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,0.2688194704994538,,Validation-only case selection; test THz gain over its prior control is 0.00558844789. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,target_balanced,32.0,equal,False,True,True,True,False,False,0.2682458578686207,0.0058269294356935175,0.005588447889434522,-0.07919758628221935,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__uniform__k64,0.2766595525043006,,Validation-only case selection; test THz gain over its prior control is 0.000852275468. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,uniform,64.0,equal,False,False,True,True,False,False,0.2747091297326893,0.0006816796913204914,0.000852275468191166,-0.07273431441815076,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__uniform__k64__nonnegative,0.27384391861021895,,Validation-only case selection; test THz gain over its prior control is 0.0009613655. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,uniform,64.0,equal,False,True,True,True,False,False,0.27287294025840897,0.0008024813249283835,0.0009613654996462606,-0.07457050389243108,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__physics_d_optimal__k64,0.27456249962196017,,Validation-only case selection; test THz gain over its prior control is 0.0029154721. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,physics_d_optimal,64.0,equal,False,False,True,True,False,False,0.27264593309885754,0.0027787325736609025,0.00291547210202292,-0.07479751105198251,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__physics_d_optimal__k64__nonnegative,0.2715838009445606,,Validation-only case selection; test THz gain over its prior control is 0.00318170665. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,physics_d_optimal,64.0,equal,False,True,True,True,False,False,0.2706525991085047,0.0030625989905867512,0.003181706649550531,-0.07679084504233535,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__prior_d_optimal__k64,0.2745038442155057,,Validation-only case selection; test THz gain over its prior control is 0.00296042599. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,prior_d_optimal,64.0,equal,False,False,True,True,False,False,0.27260097921058274,0.0028373879801153468,0.0029604259902977215,-0.07484246494025731,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__prior_d_optimal__k64__nonnegative,0.27152919365112677,,Validation-only case selection; test THz gain over its prior control is 0.00324933367. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,prior_d_optimal,64.0,equal,False,True,True,True,False,False,0.27058497208343474,0.0031172062840205683,0.0032493336746204915,-0.07685847206740531,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k64,0.27418143613125706,,Validation-only case selection; test THz gain over its prior control is 0.00302692652. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,bayesian_a_optimal,64.0,equal,False,False,True,True,False,False,0.27253447867989833,0.0031597960643640066,0.0030269265209821317,-0.07490896547094172,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k64__nonnegative,0.27115208654238004,,Validation-only case selection; test THz gain over its prior control is 0.00331042421. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,bayesian_a_optimal,64.0,equal,False,True,True,True,False,False,0.27052388155294377,0.00349431339276729,0.003310424205111462,-0.07691956259789628,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__target_balanced__k64,0.274499651725601,,Validation-only case selection; test THz gain over its prior control is 0.00305557541. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,target_balanced,64.0,equal,False,False,True,True,False,False,0.2725058297877421,0.0028415804700200886,0.003055575413138334,-0.07493761436309793,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__target_balanced__k64__nonnegative,0.2715215455909504,,Validation-only case selection; test THz gain over its prior control is 0.00332135666. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,target_balanced,64.0,equal,False,True,True,True,False,False,0.2705129491002128,0.003124854344196959,0.0033213566578424447,-0.07693049505062727,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__uniform__k128,0.2769820326718458,,Validation-only case selection; test THz gain over its prior control is 0.000715375338. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,uniform,128.0,equal,False,False,True,True,False,False,0.2748460298632343,0.00035919952377527764,0.0007153753376461514,-0.07259741428760574,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__uniform__k128__nonnegative,0.2741802271436648,,Validation-only case selection; test THz gain over its prior control is 0.000810847714. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,uniform,128.0,equal,False,True,True,True,False,False,0.273023458044011,0.0004661727914825331,0.0008108477140442161,-0.07441998610682904,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__physics_d_optimal__k128,0.27606926199942394,,Validation-only case selection; test THz gain over its prior control is 0.00150462045. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,physics_d_optimal,128.0,equal,False,False,True,True,False,False,0.27405678474662004,0.0012719701961971253,0.0015046204542604191,-0.07338665940422001,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__physics_d_optimal__k128__nonnegative,0.2731939047485578,,Validation-only case selection; test THz gain over its prior control is 0.00167939356. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,physics_d_optimal,128.0,equal,False,True,True,True,False,False,0.2721549122015507,0.0014524951865895197,0.0016793935565045381,-0.07528853194928936,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__prior_d_optimal__k128,0.2760380798443804,,Validation-only case selection; test THz gain over its prior control is 0.00148716677. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,prior_d_optimal,128.0,equal,False,False,True,True,False,False,0.27407423842800466,0.0013031523512406773,0.0014871667728758031,-0.0733692057228354,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__prior_d_optimal__k128__nonnegative,0.2731614073281094,,Validation-only case selection; test THz gain over its prior control is 0.00166420412. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,prior_d_optimal,128.0,equal,False,True,True,True,False,False,0.2721701016384611,0.0014849926070379382,0.0016642041195941149,-0.07527334251237894,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k128,0.2760907384626278,,Validation-only case selection; test THz gain over its prior control is 0.00154282584. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,bayesian_a_optimal,128.0,equal,False,False,True,True,False,False,0.2740185793587762,0.0012504937329932408,0.0015428258421042451,-0.07342486479206384,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k128__nonnegative,0.2732140832181011,,Validation-only case selection; test THz gain over its prior control is 0.00172203464. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,bayesian_a_optimal,128.0,equal,False,True,True,True,False,False,0.2721122711147427,0.0014323167170462447,0.0017220346433125533,-0.07533117303609738,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__target_balanced__k128,0.27603565916882994,,Validation-only case selection; test THz gain over its prior control is 0.00155060072. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,target_balanced,128.0,equal,False,False,True,True,False,False,0.27401080448087295,0.0013055730267911292,0.0015506007200075111,-0.0734326396699671,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__target_balanced__k128__nonnegative,0.2731599334525861,,Validation-only case selection; test THz gain over its prior control is 0.00172896108. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,target_balanced,128.0,equal,False,True,True,True,False,False,0.27210534467406267,0.0014864664825612328,0.001728961083992564,-0.07533809947677739,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__uniform__k256,0.27695511726895133,,Validation-only case selection; test THz gain over its prior control is 0.000730498172. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,uniform,256.0,equal,False,False,True,True,False,False,0.2748309070290605,0.0003861149266697339,0.000730498171819971,-0.07261253712177956,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__uniform__k256__nonnegative,0.2741615857975761,,Validation-only case selection; test THz gain over its prior control is 0.000823631614. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity,uniform,256.0,equal,False,True,True,True,False,False,0.2730106741437589,0.00048481413757123226,0.0008236316142963274,-0.07443277000708115,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__bayesian_a_optimal_power_unbounded__k32,0.23972634915736082,,Validation-only case selection; test THz gain over its prior control is 0.0336536774. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero. Power allocation reduced training-prior posterior risk at fixed total power. The weakly bounded optimizer may concentrate nearly all power on one tone and exploit training target correlations rather than spectrally resolve every target.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity+correlation_concentrated_power_sensitivity,bayesian_a_optimal_power_unbounded,32.0,optimized_power_unbounded,False,False,True,True,False,False,0.24190772775487882,0.037614883038260244,0.033653677446001645,-0.10553571639596124,,thz_increment_improved
thz_inversion,context_prior__coherent_csi_zero_residual__bayesian_a_optimal_power_unbounded__k32__nonnegative,0.23605798288286942,,Validation-only case selection; test THz gain over its prior control is 0.0347346414. Absolute improvement versus the spectral baseline is dominated by the same-time context prior. This assumes the independent residual error is exactly zero. Power allocation reduced training-prior posterior risk at fixed total power. The weakly bounded optimizer may concentrate nearly all power on one tone and exploit training target correlations rather than spectrally resolve every target.,context_prior,coherent_csi_zero_residual,optimistic_zero_residual_sensitivity+correlation_concentrated_power_sensitivity,bayesian_a_optimal_power_unbounded,32.0,optimized_power_unbounded,False,True,True,True,False,False,0.23909966438742947,0.03858841705227792,0.03473464137062576,-0.10834377976341059,best_context_assisted;best_overall_single_snapshot,thz_increment_improved
