noise_seed,model,model_role,configuration_status,target,normalization_q05_q95_range_ug_m3,validation_rmse_ug_m3,validation_normalized_rmse,validation_r2,test_rmse_ug_m3,test_normalized_rmse,test_r2,test_bias_ug_m3,configuration_json,selected_for_exploratory_composite,selected_component_model,model_runtime_seconds
20260720,training_period_mean,baseline,fixed_training_only,CO,3000.0,1343.359237264699,0.44778641242156636,-0.010194003472070445,1349.053087111262,0.44968436237042064,-0.015699488106189374,-167.72166666665717,"{""estimator"": ""training_target_mean""}",False,,0.0
20260720,training_period_mean,baseline,fixed_training_only,O3,185.0,49.98026290708433,0.27016358328153695,-0.11424614077875539,57.32584765836353,0.30986944680196504,-0.035382354826414275,10.597257133333716,"{""estimator"": ""training_target_mean""}",False,,0.0
20260720,training_period_mean,baseline,fixed_training_only,SO2,67.0,15.962105822446182,0.2382403854096445,-0.1305695190161007,15.784931727874834,0.23559599593843036,-0.43542419579497116,8.693784199999179,"{""estimator"": ""training_target_mean""}",False,,0.0
20260720,training_period_mean,baseline,fixed_training_only,NO2,107.0,36.07810724144191,0.33717857234992443,-2.690768407198618e-06,36.013003822921355,0.3365701291861809,-4.3702518669475054e-05,0.2380691333336224,"{""estimator"": ""training_target_mean""}",False,,0.0
20260720,training_period_mean,baseline,fixed_training_only,PM2.5,219.04999999999927,92.60106874502529,0.4227394144945245,-0.0013822004180681358,85.87251108149653,0.39202241991096465,-0.003274785728855978,-4.906091666666413,"{""estimator"": ""training_target_mean""}",False,,0.0
20260720,training_period_mean,baseline,fixed_training_only,PM10,264.0,99.65625197173638,0.37748580292324385,-0.004255238615838541,95.33853559266711,0.3611308166388906,-0.009115002006937933,9.06100833333436,"{""estimator"": ""training_target_mean""}",False,,0.0
20260720,ridge_validation_selected,confirmatory_reference,validation_selected_per_noise_seed,CO,3000.0,1343.3533405494709,0.4477844468498236,-0.010185134938435647,1349.045677844426,0.4496818926148087,-0.015688331291178415,-167.72551118697325,"{""alpha"": 1000000.0, ""alpha_grid"": [0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, 10000000.0, 100000000.0]}",False,multitask_elastic_net_frozen,1.388344099999813
20260720,ridge_validation_selected,confirmatory_reference,validation_selected_per_noise_seed,O3,185.0,49.9778070835827,0.27015030855990646,-0.11413664457075301,57.32277843327473,0.3098528563960796,-0.035271489080525686,10.59206379094266,"{""alpha"": 1000000.0, ""alpha_grid"": [0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, 10000000.0, 100000000.0]}",False,exploratory_targetwise_ridge_component,1.388344099999813
20260720,ridge_validation_selected,confirmatory_reference,validation_selected_per_noise_seed,SO2,67.0,15.962058715301975,0.23823968231793993,-0.1305628459839363,15.785913290041616,0.23561064612002414,-0.43560272072179806,8.694394934878542,"{""alpha"": 1000000.0, ""alpha_grid"": [0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, 10000000.0, 100000000.0]}",False,histogram_gradient_boosting_frozen,1.388344099999813
20260720,ridge_validation_selected,confirmatory_reference,validation_selected_per_noise_seed,NO2,107.0,36.07719625971604,0.3371700585020191,4.780925753478105e-05,36.013507918177815,0.336574840356802,-7.169911775273263e-05,0.2393882649127421,"{""alpha"": 1000000.0, ""alpha_grid"": [0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, 10000000.0, 100000000.0]}",False,multitask_elastic_net_frozen,1.388344099999813
20260720,ridge_validation_selected,confirmatory_reference,validation_selected_per_noise_seed,PM2.5,219.04999999999927,92.60191753839189,0.422743289378645,-0.0014005580995963829,85.87337016901527,0.3920263417896168,-0.0032948597932280776,-4.906112390755319,"{""alpha"": 1000000.0, ""alpha_grid"": [0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, 10000000.0, 100000000.0]}",False,multitask_elastic_net_frozen,1.388344099999813
20260720,ridge_validation_selected,confirmatory_reference,validation_selected_per_noise_seed,PM10,264.0,99.65927018075222,0.37749723553315234,-0.004316069683733437,95.33726160003947,0.3611259909092404,-0.009088032923023404,9.060657293218329,"{""alpha"": 1000000.0, ""alpha_grid"": [0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, 10000000.0, 100000000.0]}",False,exploratory_targetwise_ridge_component,1.388344099999813
20260720,multitask_elastic_net_frozen,confirmatory_candidate,frozen_before_noise_seed_stability_study,CO,3000.0,1342.8063060090076,0.44760210200300254,-0.009362576004087408,1350.9068562742423,0.45030228542474743,-0.01849280448495616,-167.40570987584735,"{""alpha"": 0.01, ""fit_intercept"": true, ""l1_ratio"": 0.8, ""max_iter"": 5000, ""random_state"": 20260715, ""selection"": ""cyclic"", ""tol"": 1e-05}",True,multitask_elastic_net_frozen,1.236430199998722
20260720,multitask_elastic_net_frozen,confirmatory_candidate,frozen_before_noise_seed_stability_study,O3,185.0,49.972590988951794,0.2701221134537935,-0.11390409579584637,57.34784405655467,0.30998834625164684,-0.03617707668064307,10.559611969172211,"{""alpha"": 0.01, ""fit_intercept"": true, ""l1_ratio"": 0.8, ""max_iter"": 5000, ""random_state"": 20260715, ""selection"": ""cyclic"", ""tol"": 1e-05}",False,exploratory_targetwise_ridge_component,1.236430199998722
20260720,multitask_elastic_net_frozen,confirmatory_candidate,frozen_before_noise_seed_stability_study,SO2,67.0,15.971461541016598,0.23838002300024774,-0.13189520751179074,15.84493581130103,0.2364915792731497,-0.4463580436453698,8.729178258151492,"{""alpha"": 0.01, ""fit_intercept"": true, ""l1_ratio"": 0.8, ""max_iter"": 5000, ""random_state"": 20260715, ""selection"": ""cyclic"", ""tol"": 1e-05}",False,histogram_gradient_boosting_frozen,1.236430199998722
20260720,multitask_elastic_net_frozen,confirmatory_candidate,frozen_before_noise_seed_stability_study,NO2,107.0,36.06246561123428,0.33703238889004,0.000864221759717565,36.07266580102221,0.3371277177665627,-0.0033599495220344444,0.2539518901222147,"{""alpha"": 0.01, ""fit_intercept"": true, ""l1_ratio"": 0.8, ""max_iter"": 5000, ""random_state"": 20260715, ""selection"": ""cyclic"", ""tol"": 1e-05}",True,multitask_elastic_net_frozen,1.236430199998722
20260720,multitask_elastic_net_frozen,confirmatory_candidate,frozen_before_noise_seed_stability_study,PM2.5,219.04999999999927,92.57628471043755,0.42262627121861607,-0.0008462461314668879,85.96902481086755,0.39246302127764365,-0.005531251839969498,-4.88944508792297,"{""alpha"": 0.01, ""fit_intercept"": true, ""l1_ratio"": 0.8, ""max_iter"": 5000, ""random_state"": 20260715, ""selection"": ""cyclic"", ""tol"": 1e-05}",True,multitask_elastic_net_frozen,1.236430199998722
20260720,multitask_elastic_net_frozen,confirmatory_candidate,frozen_before_noise_seed_stability_study,PM10,264.0,99.66727504296367,0.377527556980923,-0.004477414124888224,95.41813139594689,0.3614323158937382,-0.010800676070124249,9.07131694799712,"{""alpha"": 0.01, ""fit_intercept"": true, ""l1_ratio"": 0.8, ""max_iter"": 5000, ""random_state"": 20260715, ""selection"": ""cyclic"", ""tol"": 1e-05}",False,exploratory_targetwise_ridge_component,1.236430199998722
20260720,histogram_gradient_boosting_frozen,confirmatory_candidate,frozen_before_noise_seed_stability_study,CO,3000.0,1343.3489818601906,0.4477829939533969,-0.010178579587966752,1348.634274227703,0.449544758075901,-0.015068939160782113,-166.74403944454897,"{""early_stopping"": true, ""fitted_iterations"": 10, ""l2_regularization"": 10.0, ""learning_rate"": 0.05, ""max_iter"": 100, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 100, ""n_iter_no_change"": 10, ""random_state"": 20260715, ""validation_fraction"": 0.1}",False,multitask_elastic_net_frozen,1.5019639000020106
20260720,histogram_gradient_boosting_frozen,confirmatory_candidate,frozen_before_noise_seed_stability_study,O3,185.0,49.98070968237198,0.2701659982830918,-0.11426606143687534,57.341543666319865,0.3099542900882155,-0.035949414719383954,10.497152937159639,"{""early_stopping"": true, ""fitted_iterations"": 10, ""l2_regularization"": 10.0, ""learning_rate"": 0.05, ""max_iter"": 100, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 100, ""n_iter_no_change"": 10, ""random_state"": 20260716, ""validation_fraction"": 0.1}",False,exploratory_targetwise_ridge_component,1.5019639000020106
20260720,histogram_gradient_boosting_frozen,confirmatory_candidate,frozen_before_noise_seed_stability_study,SO2,67.0,15.949347805989209,0.23804996725357028,-0.12876298290716992,15.788221113128042,0.23564509124071706,-0.4360225075560058,8.686590064957686,"{""early_stopping"": true, ""fitted_iterations"": 11, ""l2_regularization"": 10.0, ""learning_rate"": 0.05, ""max_iter"": 100, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 100, ""n_iter_no_change"": 10, ""random_state"": 20260717, ""validation_fraction"": 0.1}",True,histogram_gradient_boosting_frozen,1.5019639000020106
20260720,histogram_gradient_boosting_frozen,confirmatory_candidate,frozen_before_noise_seed_stability_study,NO2,107.0,36.10707908531449,0.3374493372459298,-0.0016094022465320545,36.02897212691713,0.33671936567212274,-0.0009307455594413927,0.23270707419005873,"{""early_stopping"": true, ""fitted_iterations"": 35, ""l2_regularization"": 10.0, ""learning_rate"": 0.05, ""max_iter"": 100, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 100, ""n_iter_no_change"": 10, ""random_state"": 20260718, ""validation_fraction"": 0.1}",False,multitask_elastic_net_frozen,1.5019639000020106
20260720,histogram_gradient_boosting_frozen,confirmatory_candidate,frozen_before_noise_seed_stability_study,PM2.5,219.04999999999927,92.61798747571342,0.4228166513385699,-0.001748150049186048,85.94397367167377,0.39234865862439655,-0.004945319097250822,-5.031037640760271,"{""early_stopping"": true, ""fitted_iterations"": 14, ""l2_regularization"": 10.0, ""learning_rate"": 0.05, ""max_iter"": 100, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 100, ""n_iter_no_change"": 10, ""random_state"": 20260719, ""validation_fraction"": 0.1}",False,multitask_elastic_net_frozen,1.5019639000020106
20260720,histogram_gradient_boosting_frozen,confirmatory_candidate,frozen_before_noise_seed_stability_study,PM10,264.0,99.65702074456043,0.37748871494151676,-0.004270732819131373,95.41410729741581,0.361417073096272,-0.010715420245366314,9.184613415856656,"{""early_stopping"": true, ""fitted_iterations"": 10, ""l2_regularization"": 10.0, ""learning_rate"": 0.05, ""max_iter"": 100, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 100, ""n_iter_no_change"": 10, ""random_state"": 20260720, ""validation_fraction"": 0.1}",False,exploratory_targetwise_ridge_component,1.5019639000020106
20260720,exploratory_pca_knn_component,exploratory_component,frozen_before_noise_seed_stability_study,CO,3000.0,1348.4570553117376,0.4494856851039125,-0.017875577179078395,1351.6761057049682,0.4505587019016561,-0.019653059278589735,-185.14790750000907,"{""n_neighbors"": 200, ""p"": 2, ""pca_components"": 32, ""pca_solver"": ""randomized"", ""random_state"": 20260715, ""weights"": ""uniform""}",False,multitask_elastic_net_frozen,0.828530500002671
20260720,exploratory_pca_knn_component,exploratory_component,frozen_before_noise_seed_stability_study,O3,185.0,50.48568885856676,0.2728956154517122,-0.13689573919444298,57.67430021718302,0.3117529741469352,-0.04800765887505709,11.69776143575002,"{""n_neighbors"": 200, ""p"": 2, ""pca_components"": 32, ""pca_solver"": ""randomized"", ""random_state"": 20260715, ""weights"": ""uniform""}",False,exploratory_targetwise_ridge_component,0.828530500002671
20260720,exploratory_pca_knn_component,exploratory_component,frozen_before_noise_seed_stability_study,SO2,67.0,16.040767538848012,0.23941444087832853,-0.14173993361217785,15.908687995928675,0.2374431044168459,-0.458020316917376,8.715626245000047,"{""n_neighbors"": 200, ""p"": 2, ""pca_components"": 32, ""pca_solver"": ""randomized"", ""random_state"": 20260715, ""weights"": ""uniform""}",False,histogram_gradient_boosting_frozen,0.828530500002671
20260720,exploratory_pca_knn_component,exploratory_component,frozen_before_noise_seed_stability_study,NO2,107.0,36.19299001322301,0.33825224311423374,-0.0063814062617078005,36.09179495373473,0.3373064948947171,-0.004424385119577545,-0.40456314474999494,"{""n_neighbors"": 200, ""p"": 2, ""pca_components"": 32, ""pca_solver"": ""randomized"", ""random_state"": 20260715, ""weights"": ""uniform""}",False,multitask_elastic_net_frozen,0.828530500002671
20260720,exploratory_pca_knn_component,exploratory_component,frozen_before_noise_seed_stability_study,PM2.5,219.04999999999927,92.88900982546721,0.4240539138345927,-0.007619436527457335,86.08917890834472,0.3930115448908697,-0.008343965630443817,-6.462172249999986,"{""n_neighbors"": 200, ""p"": 2, ""pca_components"": 32, ""pca_solver"": ""randomized"", ""random_state"": 20260715, ""weights"": ""uniform""}",False,multitask_elastic_net_frozen,0.828530500002671
20260720,exploratory_pca_knn_component,exploratory_component,frozen_before_noise_seed_stability_study,PM10,264.0,99.79566662334072,0.3780138887247755,-0.007067020593207296,95.34277599800957,0.3611468787803393,-0.009204769523915468,7.429914499999995,"{""n_neighbors"": 200, ""p"": 2, ""pca_components"": 32, ""pca_solver"": ""randomized"", ""random_state"": 20260715, ""weights"": ""uniform""}",False,exploratory_targetwise_ridge_component,0.828530500002671
20260720,exploratory_targetwise_ridge_component,exploratory_component,validation_selected_per_target_per_noise_seed,CO,3000.0,1343.3488542287294,0.44778295140957647,-0.010178387634030672,1349.0377882761634,0.4496792627587211,-0.015676451309465822,-167.73416238565952,"{""alpha"": 316227.7660168379, ""alpha_grid"": [0.01, 0.03162277660168379, 0.1, 0.31622776601683794, 1.0, 3.1622776601683795, 10.0, 31.622776601683793, 100.0, 316.22776601683796, 1000.0, 3162.2776601683795, 10000.0, 31622.776601683792, 100000.0, 316227.7660168379, 1000000.0, 3162277.6601683795, 10000000.0, 31622776.60168379, 100000000.0, 316227766.01683795, 1000000000.0, 3162277660.1683793, 10000000000.0, 31622776601.683792, 100000000000.0, 316227766016.83795, 1000000000000.0]}",False,multitask_elastic_net_frozen,1.0193386999999348
20260720,exploratory_targetwise_ridge_component,exploratory_component,validation_selected_per_target_per_noise_seed,O3,185.0,49.965312567185485,0.27008277063343505,-0.1135796430013476,57.304844844118996,0.3097559180763189,-0.03462381533462011,10.550634399851859,"{""alpha"": 100000.0, ""alpha_grid"": [0.01, 0.03162277660168379, 0.1, 0.31622776601683794, 1.0, 3.1622776601683795, 10.0, 31.622776601683793, 100.0, 316.22776601683796, 1000.0, 3162.2776601683795, 10000.0, 31622.776601683792, 100000.0, 316227.7660168379, 1000000.0, 3162277.6601683795, 10000000.0, 31622776.60168379, 100000000.0, 316227766.01683795, 1000000000.0, 3162277660.1683793, 10000000000.0, 31622776601.683792, 100000000000.0, 316227766016.83795, 1000000000000.0]}",True,exploratory_targetwise_ridge_component,1.0193386999999348
20260720,exploratory_targetwise_ridge_component,exploratory_component,validation_selected_per_target_per_noise_seed,SO2,67.0,15.962058715301975,0.23823968231793993,-0.1305628459839363,15.785913290041616,0.23561064612002414,-0.43560272072179806,8.694394934878542,"{""alpha"": 1000000.0, ""alpha_grid"": [0.01, 0.03162277660168379, 0.1, 0.31622776601683794, 1.0, 3.1622776601683795, 10.0, 31.622776601683793, 100.0, 316.22776601683796, 1000.0, 3162.2776601683795, 10000.0, 31622.776601683792, 100000.0, 316227.7660168379, 1000000.0, 3162277.6601683795, 10000000.0, 31622776.60168379, 100000000.0, 316227766.01683795, 1000000000.0, 3162277660.1683793, 10000000000.0, 31622776601.683792, 100000000000.0, 316227766016.83795, 1000000000000.0]}",False,histogram_gradient_boosting_frozen,1.0193386999999348
20260720,exploratory_targetwise_ridge_component,exploratory_component,validation_selected_per_target_per_noise_seed,NO2,107.0,36.073341429769215,0.3371340320539179,0.0002614866003675109,36.0209128891097,0.336644045692614,-0.00048300385514354893,0.24981794548200573,"{""alpha"": 100000.0, ""alpha_grid"": [0.01, 0.03162277660168379, 0.1, 0.31622776601683794, 1.0, 3.1622776601683795, 10.0, 31.622776601683793, 100.0, 316.22776601683796, 1000.0, 3162.2776601683795, 10000.0, 31622.776601683792, 100000.0, 316227.7660168379, 1000000.0, 3162277.6601683795, 10000000.0, 31622776.60168379, 100000000.0, 316227766.01683795, 1000000000.0, 3162277660.1683793, 10000000000.0, 31622776601.683792, 100000000000.0, 316227766016.83795, 1000000000000.0]}",False,multitask_elastic_net_frozen,1.0193386999999348
20260720,exploratory_targetwise_ridge_component,exploratory_component,validation_selected_per_target_per_noise_seed,PM2.5,219.04999999999927,92.60106874579746,0.42273941449804964,-0.0013822004347685546,85.8725110822783,0.39202241991453357,-0.0032747857471229214,-4.906091666681718,"{""alpha"": 1000000000000.0, ""alpha_grid"": [0.01, 0.03162277660168379, 0.1, 0.31622776601683794, 1.0, 3.1622776601683795, 10.0, 31.622776601683793, 100.0, 316.22776601683796, 1000.0, 3162.2776601683795, 10000.0, 31622.776601683792, 100000.0, 316227.7660168379, 1000000.0, 3162277.6601683795, 10000000.0, 31622776.60168379, 100000000.0, 316227766.01683795, 1000000000.0, 3162277660.1683793, 10000000000.0, 31622776601.683792, 100000000000.0, 316227766016.83795, 1000000000000.0]}",False,multitask_elastic_net_frozen,1.0193386999999348
20260720,exploratory_targetwise_ridge_component,exploratory_component,validation_selected_per_target_per_noise_seed,PM10,264.0,99.65625197466144,0.37748580293432366,-0.004255238674791384,95.33853559125272,0.361130816633533,-0.00911500197699655,9.061008332982015,"{""alpha"": 1000000000000.0, ""alpha_grid"": [0.01, 0.03162277660168379, 0.1, 0.31622776601683794, 1.0, 3.1622776601683795, 10.0, 31.622776601683793, 100.0, 316.22776601683796, 1000.0, 3162.2776601683795, 10000.0, 31622.776601683792, 100000.0, 316227.7660168379, 1000000.0, 3162277.6601683795, 10000000.0, 31622776.60168379, 100000000.0, 316227766.01683795, 1000000000.0, 3162277660.1683793, 10000000000.0, 31622776601.683792, 100000000000.0, 316227766016.83795, 1000000000000.0]}",True,exploratory_targetwise_ridge_component,1.0193386999999348
20260720,exploratory_validation_selected_composite,exploratory_composite_not_confirmatory,validation_selected_per_target_from_predeclared_components,CO,3000.0,1342.8063060090076,0.44760210200300254,-0.009362576004087408,1350.9068562742423,0.45030228542474743,-0.01849280448495616,-167.40570987584735,"{""candidate_order"": [""histogram_gradient_boosting_frozen"", ""exploratory_pca_knn_component"", ""exploratory_targetwise_ridge_component"", ""multitask_elastic_net_frozen""], ""exploratory_only"": true, ""selected_component"": ""multitask_elastic_net_frozen""}",False,multitask_elastic_net_frozen,0.0
20260720,exploratory_validation_selected_composite,exploratory_composite_not_confirmatory,validation_selected_per_target_from_predeclared_components,O3,185.0,49.965312567185485,0.27008277063343505,-0.1135796430013476,57.304844844118996,0.3097559180763189,-0.03462381533462011,10.550634399851859,"{""candidate_order"": [""histogram_gradient_boosting_frozen"", ""exploratory_pca_knn_component"", ""exploratory_targetwise_ridge_component"", ""multitask_elastic_net_frozen""], ""exploratory_only"": true, ""selected_component"": ""exploratory_targetwise_ridge_component""}",False,exploratory_targetwise_ridge_component,0.0
20260720,exploratory_validation_selected_composite,exploratory_composite_not_confirmatory,validation_selected_per_target_from_predeclared_components,SO2,67.0,15.949347805989209,0.23804996725357028,-0.12876298290716992,15.788221113128042,0.23564509124071706,-0.4360225075560058,8.686590064957686,"{""candidate_order"": [""histogram_gradient_boosting_frozen"", ""exploratory_pca_knn_component"", ""exploratory_targetwise_ridge_component"", ""multitask_elastic_net_frozen""], ""exploratory_only"": true, ""selected_component"": ""histogram_gradient_boosting_frozen""}",False,histogram_gradient_boosting_frozen,0.0
20260720,exploratory_validation_selected_composite,exploratory_composite_not_confirmatory,validation_selected_per_target_from_predeclared_components,NO2,107.0,36.06246561123428,0.33703238889004,0.000864221759717565,36.07266580102221,0.3371277177665627,-0.0033599495220344444,0.2539518901222147,"{""candidate_order"": [""histogram_gradient_boosting_frozen"", ""exploratory_pca_knn_component"", ""exploratory_targetwise_ridge_component"", ""multitask_elastic_net_frozen""], ""exploratory_only"": true, ""selected_component"": ""multitask_elastic_net_frozen""}",False,multitask_elastic_net_frozen,0.0
20260720,exploratory_validation_selected_composite,exploratory_composite_not_confirmatory,validation_selected_per_target_from_predeclared_components,PM2.5,219.04999999999927,92.57628471043755,0.42262627121861607,-0.0008462461314668879,85.96902481086755,0.39246302127764365,-0.005531251839969498,-4.88944508792297,"{""candidate_order"": [""histogram_gradient_boosting_frozen"", ""exploratory_pca_knn_component"", ""exploratory_targetwise_ridge_component"", ""multitask_elastic_net_frozen""], ""exploratory_only"": true, ""selected_component"": ""multitask_elastic_net_frozen""}",False,multitask_elastic_net_frozen,0.0
20260720,exploratory_validation_selected_composite,exploratory_composite_not_confirmatory,validation_selected_per_target_from_predeclared_components,PM10,264.0,99.65625197466144,0.37748580293432366,-0.004255238674791384,95.33853559125272,0.361130816633533,-0.00911500197699655,9.061008332982015,"{""candidate_order"": [""histogram_gradient_boosting_frozen"", ""exploratory_pca_knn_component"", ""exploratory_targetwise_ridge_component"", ""multitask_elastic_net_frozen""], ""exploratory_only"": true, ""selected_component"": ""exploratory_targetwise_ridge_component""}",False,exploratory_targetwise_ridge_component,0.0
20260721,training_period_mean,baseline,fixed_training_only,CO,3000.0,1343.359237264699,0.44778641242156636,-0.010194003472070445,1349.053087111262,0.44968436237042064,-0.015699488106189374,-167.72166666665717,"{""estimator"": ""training_target_mean""}",False,,0.0
20260721,training_period_mean,baseline,fixed_training_only,O3,185.0,49.98026290708433,0.27016358328153695,-0.11424614077875539,57.32584765836353,0.30986944680196504,-0.035382354826414275,10.597257133333716,"{""estimator"": ""training_target_mean""}",False,,0.0
20260721,training_period_mean,baseline,fixed_training_only,SO2,67.0,15.962105822446182,0.2382403854096445,-0.1305695190161007,15.784931727874834,0.23559599593843036,-0.43542419579497116,8.693784199999179,"{""estimator"": ""training_target_mean""}",False,,0.0
20260721,training_period_mean,baseline,fixed_training_only,NO2,107.0,36.07810724144191,0.33717857234992443,-2.690768407198618e-06,36.013003822921355,0.3365701291861809,-4.3702518669475054e-05,0.2380691333336224,"{""estimator"": ""training_target_mean""}",False,,0.0
20260721,training_period_mean,baseline,fixed_training_only,PM2.5,219.04999999999927,92.60106874502529,0.4227394144945245,-0.0013822004180681358,85.87251108149653,0.39202241991096465,-0.003274785728855978,-4.906091666666413,"{""estimator"": ""training_target_mean""}",False,,0.0
20260721,training_period_mean,baseline,fixed_training_only,PM10,264.0,99.65625197173638,0.37748580292324385,-0.004255238615838541,95.33853559266711,0.3611308166388906,-0.009115002006937933,9.06100833333436,"{""estimator"": ""training_target_mean""}",False,,0.0
20260721,ridge_validation_selected,confirmatory_reference,validation_selected_per_noise_seed,CO,3000.0,1343.3593653689366,0.4477864551229789,-0.010194196138537226,1349.0528600892867,0.4496842866964289,-0.015699146257396546,-167.72218297716594,"{""alpha"": 100000000.0, ""alpha_grid"": [0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, 10000000.0, 100000000.0]}",False,exploratory_pca_knn_component,0.9123424999997951
20260721,ridge_validation_selected,confirmatory_reference,validation_selected_per_noise_seed,O3,185.0,49.98026647587006,0.2701636025722706,-0.11424629990180257,57.3258377807961,0.30986939340970865,-0.03538199802198627,10.597246712974718,"{""alpha"": 100000000.0, ""alpha_grid"": [0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, 10000000.0, 100000000.0]}",False,exploratory_pca_knn_component,0.9123424999997951
20260721,ridge_validation_selected,confirmatory_reference,validation_selected_per_noise_seed,SO2,67.0,15.962094911201516,0.23824022255524652,-0.13056797336585202,15.784925000887947,0.235595895535641,-0.43542297233986194,8.693770754091409,"{""alpha"": 100000000.0, ""alpha_grid"": [0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, 10000000.0, 100000000.0]}",False,exploratory_targetwise_ridge_component,0.9123424999997951
20260721,ridge_validation_selected,confirmatory_reference,validation_selected_per_noise_seed,NO2,107.0,36.078115545979394,0.33717864996242425,-3.1511340645717922e-06,36.013008539590025,0.3365701732671965,-4.396447266419301e-05,0.23806954669554584,"{""alpha"": 100000000.0, ""alpha_grid"": [0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, 10000000.0, 100000000.0]}",False,exploratory_pca_knn_component,0.9123424999997951
20260721,ridge_validation_selected,confirmatory_reference,validation_selected_per_noise_seed,PM2.5,219.04999999999927,92.60108906358988,0.42273950725218074,-0.0013826398655050198,85.872485916153,0.39202230502694946,-0.003274197700146475,-4.90610976797231,"{""alpha"": 100000000.0, ""alpha_grid"": [0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, 10000000.0, 100000000.0]}",False,exploratory_pca_knn_component,0.9123424999997951
20260721,ridge_validation_selected,confirmatory_reference,validation_selected_per_noise_seed,PM10,264.0,99.65627324436304,0.37748588350137513,-0.0042556673525935285,95.33851829086794,0.3611307511017725,-0.009114635743634025,9.06097393817782,"{""alpha"": 100000000.0, ""alpha_grid"": [0.01, 0.1, 1.0, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, 10000000.0, 100000000.0]}",False,exploratory_pca_knn_component,0.9123424999997951
20260721,multitask_elastic_net_frozen,confirmatory_candidate,frozen_before_noise_seed_stability_study,CO,3000.0,1344.2689484406637,0.44808964948022123,-0.011562655897412677,1349.8161999844294,0.44993873332814316,-0.0168489055514478,-168.77114169071808,"{""alpha"": 0.01, ""fit_intercept"": true, ""l1_ratio"": 0.8, ""max_iter"": 5000, ""random_state"": 20260715, ""selection"": ""cyclic"", ""tol"": 1e-05}",False,exploratory_pca_knn_component,1.4355278000002727
20260721,multitask_elastic_net_frozen,confirmatory_candidate,frozen_before_noise_seed_stability_study,O3,185.0,50.00186488299412,0.2702803507188871,-0.11520952586405131,57.34628043157858,0.3099798942247491,-0.036120573413759294,10.619078262955982,"{""alpha"": 0.01, ""fit_intercept"": true, ""l1_ratio"": 0.8, ""max_iter"": 5000, ""random_state"": 20260715, ""selection"": ""cyclic"", ""tol"": 1e-05}",False,exploratory_pca_knn_component,1.4355278000002727
20260721,multitask_elastic_net_frozen,confirmatory_candidate,frozen_before_noise_seed_stability_study,SO2,67.0,15.964161705052392,0.23827107022466257,-0.13086076729105112,15.80122682431953,0.2358392063331273,-0.4383893589374077,8.664797031657283,"{""alpha"": 0.01, ""fit_intercept"": true, ""l1_ratio"": 0.8, ""max_iter"": 5000, ""random_state"": 20260715, ""selection"": ""cyclic"", ""tol"": 1e-05}",False,exploratory_targetwise_ridge_component,1.4355278000002727
20260721,multitask_elastic_net_frozen,confirmatory_candidate,frozen_before_noise_seed_stability_study,NO2,107.0,36.11248484129898,0.337499858329897,-0.0019093357481596573,36.06165904069814,0.33702485084764616,-0.0027477376234399387,0.2095571730276051,"{""alpha"": 0.01, ""fit_intercept"": true, ""l1_ratio"": 0.8, ""max_iter"": 5000, ""random_state"": 20260715, ""selection"": ""cyclic"", ""tol"": 1e-05}",False,exploratory_pca_knn_component,1.4355278000002727
20260721,multitask_elastic_net_frozen,confirmatory_candidate,frozen_before_noise_seed_stability_study,PM2.5,219.04999999999927,92.69499464923334,0.4231682020051753,-0.0034146484361166074,85.95615983799082,0.39240429051810594,-0.005230325677646919,-4.9759524758503995,"{""alpha"": 0.01, ""fit_intercept"": true, ""l1_ratio"": 0.8, ""max_iter"": 5000, ""random_state"": 20260715, ""selection"": ""cyclic"", ""tol"": 1e-05}",False,exploratory_pca_knn_component,1.4355278000002727
