frequency_ghz,hitran_background_db,selected_background_db
184.0,91.69028128185802,91.69028128185802
185.33333333333331,57.479061345655836,57.479061345655836
186.66666666666666,35.50355682156849,35.50355682156849
188.0,23.876163185862087,23.876163185862087
189.33333333333331,17.523879283109544,17.523879283109544
190.66666666666666,13.80979579198759,13.80979579198759
192.0,11.49475452534188,11.49475452534188
193.33333333333331,9.972943058327946,9.972943058327946
194.66666666666666,8.928800438719977,8.928800438719977
196.0,8.187462807396734,8.187462807396734
197.33333333333331,7.646576963343091,7.646576963343091
198.66666666666666,7.243337768552007,7.243337768552007
200.0,6.93761686275968,6.93761686275968
201.33333333333331,6.702868119462148,6.702868119462148
202.66666666666666,6.520996686604909,6.520996686604909
204.0,6.379346883936179,6.379346883936179
205.33333333333331,6.268876151158933,6.268876151158933
206.66666666666666,6.183029010587102,6.183029010587102
208.0,6.117002566848766,6.117002566848766
209.33333333333331,6.066623957884354,6.066623957884354
210.66666666666666,6.028400715842557,6.028400715842557
212.0,6.001102692922258,6.001102692922258
213.33333333333331,5.9830252540689814,5.9830252540689814
214.66666666666666,5.972667194465174,5.972667194465174
216.0,5.968869355910665,5.968869355910665
217.33333333333331,5.970715117542035,5.970715117542035
218.66666666666666,5.977465391263061,5.977465391263061
220.0,5.9885172294863676,5.9885172294863676
221.33333333333331,6.0033750517525375,6.0033750517525375
222.66666666666666,6.021629771793071,6.021629771793071
224.0,6.042943743464245,6.042943743464245
225.33333333333331,6.067041010765846,6.067041010765846
226.66666666666666,6.093704468857172,6.093704468857172
228.0,6.122786931474176,6.122786931474176
229.33333333333331,6.154259500230655,6.154259500230655
230.66666666666666,6.188346601074771,6.188346601074771
232.0,6.225284584512482,6.225284584512482
233.33333333333331,6.261749370897731,6.261749370897731
234.66666666666666,6.297895161495695,6.297895161495695
236.0,6.336656176906145,6.336656176906145
237.33333333333331,6.377548553718709,6.377548553718709
238.66666666666666,6.420166405295839,6.420166405295839
240.0,6.464331440147231,6.464331440147231
241.33333333333331,6.509955847421252,6.509955847421252
242.66666666666666,6.556990627151578,6.556990627151578
244.0,6.605409490147199,6.605409490147199
245.33333333333331,6.655211305130529,6.655211305130529
246.66666666666666,6.706432687570938,6.706432687570938
248.0,6.758861738345656,6.758861738345656
249.33333333333331,6.812510092742641,6.812510092742641
250.66666666666666,6.867578481484152,6.867578481484152
252.0,6.924027337371958,6.924027337371958
253.33333333333331,6.981853889790937,6.981853889790937
254.66666666666666,7.041073185768423,7.041073185768423
256.0,7.101712241785961,7.101712241785961
257.3333333333333,7.16381539355039,7.16381539355039
258.66666666666663,7.227476339943301,7.227476339943301
260.0,7.292889482618368,7.292889482618368
261.3333333333333,7.359344137482459,7.359344137482459
262.66666666666663,7.427378497457808,7.427378497457808
264.0,7.497079336581986,7.497079336581986
265.3333333333333,7.56845765691676,7.56845765691676
266.66666666666663,7.641695577297845,7.641695577297845
268.0,7.716808471499671,7.716808471499671
269.3333333333333,7.793855783839347,7.793855783839347
270.66666666666663,7.87292157292435,7.87292157292435
272.0,7.954103215018087,7.954103215018087
273.3333333333333,8.037510293468864,8.037510293468864
274.66666666666663,8.123265910523948,8.123265910523948
276.0,8.211508205530702,8.211508205530702
277.3333333333333,8.302392409364813,8.302392409364813
278.66666666666663,8.396093435164886,8.396093435164886
280.0,8.492809063851258,8.492809063851258
281.3333333333333,8.592763847260718,8.592763847260718
282.66666666666663,8.696213913565957,8.696213913565957
284.0,8.803452943749193,8.803452943749193
285.3333333333333,8.914819732332889,8.914819732332889
286.66666666666663,9.030708048664533,9.030708048664533
288.0,9.151580298517954,9.151580298517954
289.3333333333333,9.277988955301113,9.277988955301113
290.66666666666663,9.410618476506624,9.410618476506624
292.0,9.550377661448326,9.550377661448326
293.3333333333333,9.698195534587558,9.698195534587558
294.66666666666663,9.85372704079152,9.85372704079152
296.0,10.019426016328877,10.019426016328877
297.3333333333333,10.19728797082354,10.19728797082354
298.66666666666663,10.388644309001812,10.388644309001812
300.0,10.59643810653081,10.59643810653081
301.3333333333333,10.823933247909059,10.823933247909059
302.66666666666663,11.07524284063054,11.07524284063054
304.0,11.355837653356184,11.355837653356184
305.3333333333333,11.673048881311892,11.673048881311892
306.66666666666663,12.036861792935996,12.036861792935996
308.0,12.461159852225153,12.461159852225153
309.3333333333333,12.965715648915168,12.965715648915168
310.66666666666663,13.57948235215494,13.57948235215494
312.0,14.346256550501103,14.346256550501103
313.3333333333333,15.33490113646062,15.33490113646062
314.66666666666663,16.65892595564409,16.65892595564409
316.0,18.51689113625094,18.51689113625094
317.3333333333333,21.283660606847672,21.283660606847672
318.66666666666663,25.728885945861986,25.728885945861986
320.0,33.316892300177834,33.316892300177834
321.3333333333333,44.75771338440011,44.75771338440011
322.66666666666663,64.00643926452928,64.00643926452928
324.0,97.69244728415174,97.69244728415174
325.3333333333333,117.12015320888158,117.12015320888158
326.66666666666663,84.04495365248297,84.04495365248297
328.0,54.62132630601358,54.62132630601358
329.3333333333333,38.50219660892139,38.50219660892139
330.66666666666663,29.909329483882594,29.909329483882594
332.0,25.09390709466442,25.09390709466442
333.3333333333333,22.25339151553306,22.25339151553306
334.66666666666663,20.519795210092035,20.519795210092035
336.0,19.44576374678445,19.44576374678445
337.3333333333333,18.77199603919255,18.77199603919255
338.66666666666663,18.372933565686505,18.372933565686505
340.0,18.178632068053922,18.178632068053922
341.3333333333333,18.13755723600348,18.13755723600348
342.66666666666663,18.216627697588343,18.216627697588343
344.0,18.395543745545304,18.395543745545304
345.3333333333333,18.662429493576127,18.662429493576127
346.66666666666663,19.01127630143919,19.01127630143919
348.0,19.440530842415413,19.440530842415413
349.3333333333333,19.952376131957617,19.952376131957617
350.66666666666663,20.552478508122306,20.552478508122306
352.0,21.250098928045407,21.250098928045407
353.3333333333333,22.058545481725645,22.058545481725645
354.66666666666663,22.995996967357087,22.995996967357087
356.0,24.086808517846574,24.086808517846574
357.3333333333333,25.36353018280508,25.36353018280508
358.66666666666663,26.86986557037014,26.86986557037014
360.0,28.665331289184298,28.665331289184298
361.3333333333333,30.83275585214579,30.83275585214579
362.66666666666663,33.49142727544814,33.49142727544814
364.0,36.822845465192565,36.822845465192565
365.3333333333333,41.13805123718035,41.13805123718035
366.66666666666663,47.15001814760863,47.15001814760863
368.0,57.65062370728017,57.65062370728017
369.3333333333333,65.48469359819055,65.48469359819055
370.66666666666663,76.28463774997103,76.28463774997103
372.0,95.0661364466898,95.0661364466898
373.3333333333333,124.79497682005359,124.79497682005359
374.66666666666663,173.98681389373877,173.98681389373877
376.0,261.18082291997075,261.18082291997075
377.3333333333333,426.1605649128285,426.1605649128285
378.66666666666663,731.5882542244785,731.5882542244785
380.0,1061.2459668921074,1061.2459668921074
381.3333333333333,807.7751696620057,807.7751696620057
382.66666666666663,471.09290501600816,471.09290501600816
384.0,285.04978377547855,285.04978377547855
385.3333333333333,188.0251357241344,188.0251357241344
386.66666666666663,134.28187226013213,134.28187226013213
388.0,102.32987125850022,102.32987125850022
389.3333333333333,82.17984750017781,82.17984750017781
390.66666666666663,68.69778068426871,68.69778068426871
392.0,59.2009482614792,59.2009482614792
393.3333333333333,52.44103469442015,52.44103469442015
394.66666666666663,47.514273088362906,47.514273088362906
396.0,43.85145775662916,43.85145775662916
397.3333333333333,41.09212508385306,41.09212508385306
398.66666666666663,38.99858656385405,38.99858656385405
400.0,37.408930965097504,37.408930965097504
