target,recall_pct,precision_pct
CH3OH,49.1,51.145833333333336
CH3OH,48.96,51.21338912133891
CH3OH,48.74,51.19747899159663
CH3OH,48.58,51.244725738396625
CH3OH,48.44,51.313559322033896
CH3OH,48.199999999999996,51.276595744680854
CH3OH,47.92,51.19658119658119
CH3OH,47.82,51.30901287553649
CH3OH,47.599999999999994,51.293103448275865
CH3OH,47.42,51.320346320346324
CH3OH,47.24,51.34782608695653
CH3OH,47.06,51.37554585152838
CH3OH,46.78,51.29385964912281
CH3OH,46.52,51.23348017621146
CH3OH,46.28,51.19469026548673
CH3OH,46.04,51.15555555555555
CH3OH,45.82,51.138392857142854
CH3OH,45.64,51.165919282511204
CH3OH,45.42,51.14864864864865
CH3OH,45.16,51.08597285067873
CH3OH,44.940000000000005,51.06818181818183
CH3OH,44.72,51.05022831050229
CH3OH,44.519999999999996,51.055045871559635
CH3OH,44.32,51.05990783410138
CH3OH,44.16,51.11111111111111
CH3OH,43.94,51.093023255813954
CH3OH,43.68,51.02803738317757
CH3OH,43.4,50.93896713615024
CH3OH,43.26,51.01415094339623
CH3OH,43.02,50.97156398104266
CH3OH,42.84,51.0
CH3OH,42.620000000000005,50.98086124401914
CH3OH,42.34,50.88942307692308
CH3OH,42.18,50.94202898550725
CH3OH,41.92,50.873786407766985
CH3OH,41.72,50.8780487804878
CH3OH,41.46,50.80882352941176
CH3OH,41.22,50.76354679802956
CH3OH,41.06,50.81683168316832
CH3OH,40.8,50.74626865671642
CH3OH,40.64,50.8
CH3OH,40.42,50.77889447236181
CH3OH,40.32,50.90909090909091
CH3OH,40.1,50.888324873096444
CH3OH,39.94,50.943877551020414
CH3OH,39.76,50.97435897435898
CH3OH,39.5,50.9020618556701
CH3OH,39.300000000000004,50.906735751295344
CH3OH,39.12,50.9375
CH3OH,38.92,50.94240837696336
CH3OH,38.78,51.026315789473685
CH3OH,38.6,51.05820105820106
CH3OH,38.42,51.090425531914896
CH3OH,38.26,51.149732620320854
CH3OH,38.06,51.155913978494624
CH3OH,37.92,51.24324324324324
CH3OH,37.78,51.33152173913044
CH3OH,37.56,51.31147540983606
CH3OH,37.36,51.318681318681314
CH3OH,37.12,51.270718232044196
CH3OH,36.919999999999995,51.27777777777778
CH3OH,36.720000000000006,51.28491620111731
CH3OH,36.52,51.29213483146068
CH3OH,36.3,51.271186440677965
CH3OH,36.059999999999995,51.22159090909091
CH3OH,35.88,51.25714285714286
CH3OH,35.620000000000005,51.178160919540225
CH3OH,35.46,51.24277456647399
CH3OH,35.260000000000005,51.24999999999999
CH3OH,35.04,51.2280701754386
CH3OH,34.92,51.35294117647059
CH3OH,34.72,51.36094674556213
CH3OH,34.52,51.36904761904761
CH3OH,34.36,51.437125748503
CH3OH,34.239999999999995,51.566265060240966
CH3OH,34.1,51.66666666666667
CH3OH,33.839999999999996,51.58536585365854
CH3OH,33.62,51.56441717791411
CH3OH,33.48,51.66666666666667
CH3OH,33.26,51.64596273291926
CH3OH,33.1,51.71875
CH3OH,32.92,51.76100628930818
CH3OH,32.74,51.80379746835443
CH3OH,32.46,51.68789808917198
CH3OH,32.32,51.7948717948718
CH3OH,32.08,51.74193548387097
CH3OH,31.900000000000002,51.78571428571429
CH3OH,31.619999999999997,51.66666666666667
CH3OH,31.34,51.546052631578945
CH3OH,31.16,51.58940397350993
CH3OH,30.94,51.56666666666667
CH3OH,30.759999999999998,51.61073825503356
CH3OH,30.520000000000003,51.554054054054056
CH3OH,30.320000000000004,51.56462585034014
CH3OH,30.099999999999998,51.54109589041096
CH3OH,29.880000000000003,51.51724137931034
CH3OH,29.599999999999998,51.388888888888886
CH3OH,29.439999999999998,51.46853146853147
CH3OH,29.26,51.514084507042256
CH3OH,29.14,51.66666666666667
CH3OH,28.96,51.714285714285715
CH3OH,28.799999999999997,51.798561151079134
CH3OH,28.58,51.77536231884058
CH3OH,28.32,51.67883211678832
CH3OH,28.139999999999997,51.727941176470594
CH3OH,27.88,51.629629629629626
CH3OH,27.66,51.604477611940304
CH3OH,27.48,51.65413533834587
CH3OH,27.24,51.590909090909086
CH3OH,27.12,51.7557251908397
CH3OH,26.88,51.69230769230769
CH3OH,26.66,51.66666666666667
CH3OH,26.419999999999998,51.6015625
CH3OH,26.26,51.69291338582676
CH3OH,26.1,51.78571428571429
CH3OH,25.900000000000002,51.800000000000004
CH3OH,25.679999999999996,51.774193548387096
CH3OH,25.52,51.86991869918699
CH3OH,25.34,51.92622950819672
CH3OH,25.1,51.85950413223141
CH3OH,24.82,51.708333333333336
CH3OH,24.560000000000002,51.59663865546219
CH3OH,24.36,51.610169491525426
CH3OH,24.16,51.62393162393163
CH3OH,23.919999999999998,51.55172413793103
CH3OH,23.72,51.56521739130435
CH3OH,23.54,51.622807017543856
CH3OH,23.26,51.46017699115044
CH3OH,23.04,51.42857142857142
CH3OH,22.88,51.53153153153153
CH3OH,22.62,51.40909090909091
CH3OH,22.36,51.28440366972477
CH3OH,22.16,51.2962962962963
CH3OH,21.98,51.35514018691589
CH3OH,21.72,51.22641509433963
CH3OH,21.5,51.19047619047619
CH3OH,21.279999999999998,51.153846153846146
CH3OH,21.16,51.35922330097087
CH3OH,20.96,51.37254901960784
CH3OH,20.74,51.336633663366335
CH3OH,20.48,51.2
CH3OH,20.28,51.21212121212121
CH3OH,20.06,51.1734693877551
CH3OH,19.900000000000002,51.28865979381443
CH3OH,19.7,51.302083333333336
CH3OH,19.54,51.421052631578945
CH3OH,19.3,51.329787234042556
CH3OH,19.1,51.344086021505376
CH3OH,18.88,51.30434782608696
CH3OH,18.740000000000002,51.48351648351648
CH3OH,18.54,51.5
CH3OH,18.3,51.40449438202247
CH3OH,18.16,51.590909090909086
CH3OH,18.02,51.781609195402304
CH3OH,17.84,51.86046511627907
CH3OH,17.62,51.8235294117647
CH3OH,17.4,51.78571428571429
CH3OH,17.1,51.50602409638554
CH3OH,16.96,51.707317073170735
CH3OH,16.76,51.72839506172839
CH3OH,16.54,51.6875
CH3OH,16.24,51.392405063291136
CH3OH,16.08,51.53846153846153
CH3OH,15.959999999999999,51.81818181818182
CH3OH,15.78,51.90789473684211
CH3OH,15.620000000000001,52.06666666666667
CH3OH,15.42,52.09459459459459
CH3OH,15.24,52.19178082191781
CH3OH,15.079999999999998,52.361111111111114
CH3OH,14.899999999999999,52.46478873239436
CH3OH,14.66,52.35714285714286
CH3OH,14.399999999999999,52.17391304347826
CH3OH,14.26,52.4264705882353
CH3OH,14.06,52.46268656716418
CH3OH,13.94,52.803030303030305
CH3OH,13.719999999999999,52.76923076923077
CH3OH,13.48,52.65625000000001
CH3OH,13.239999999999998,52.539682539682545
CH3OH,13.08,52.741935483870975
CH3OH,12.839999999999998,52.622950819672134
CH3OH,12.620000000000001,52.583333333333336
CH3OH,12.42,52.62711864406779
CH3OH,12.26,52.8448275862069
CH3OH,11.98,52.5438596491228
CH3OH,11.82,52.767857142857146
CH3OH,11.559999999999999,52.545454545454554
CH3OH,11.42,52.87037037037037
CH3OH,11.26,53.113207547169814
CH3OH,11.0,52.88461538461539
CH3OH,10.72,52.54901960784314
CH3OH,10.5,52.5
CH3OH,10.38,52.95918367346939
CH3OH,10.22,53.22916666666667
CH3OH,10.02,53.297872340425535
CH3OH,9.8,53.2608695652174
CH3OH,9.58,53.22222222222223
CH3OH,9.34,53.06818181818181
CH3OH,9.139999999999999,53.13953488372093
CH3OH,8.86,52.73809523809524
CH3OH,8.68,52.926829268292686
CH3OH,8.459999999999999,52.87500000000001
CH3OH,8.28,53.07692307692308
CH3OH,8.08,53.1578947368421
CH3OH,7.9,53.37837837837838
CH3OH,7.62,52.916666666666664
CH3OH,7.3999999999999995,52.85714285714286
CH3OH,7.180000000000001,52.794117647058826
CH3OH,6.94,52.57575757575758
CH3OH,6.74,52.65625000000001
CH3OH,6.52,52.58064516129032
CH3OH,6.34,52.83333333333333
CH3OH,6.12,52.758620689655174
CH3OH,5.88,52.5
CH3OH,5.72,52.96296296296297
CH3OH,5.54,53.26923076923077
CH3OH,5.38,53.800000000000004
CH3OH,5.1,53.125
CH3OH,4.88,53.04347826086957
CH3OH,4.66,52.95454545454545
CH3OH,4.52,53.80952380952381
CH3OH,4.3,53.75
CH3OH,4.14,54.473684210526315
CH3OH,3.82,53.05555555555556
CH3OH,3.66,53.8235294117647
CH3OH,3.5000000000000004,54.6875
CH3OH,3.2800000000000002,54.666666666666664
CH3OH,3.06,54.64285714285714
CH3OH,2.78,53.46153846153846
CH3OH,2.54,52.916666666666664
CH3OH,2.32,52.72727272727272
CH3OH,2.1,52.5
CH3OH,1.8800000000000001,52.22222222222223
CH3OH,1.6400000000000001,51.24999999999999
CH3OH,1.44,51.42857142857142
CH3OH,1.2,50.0
CH3OH,1.02,51.0
CH3OH,0.86,53.75
CH3OH,0.66,55.00000000000001
CH3OH,0.44,55.00000000000001
CH3OH,0.24,60.0
CH3OH,0.0,100.0
CH3CN,100.0,50.0
CH3CN,99.88,50.04008016032064
CH3CN,99.76,50.08032128514056
CH3CN,99.72,50.16096579476861
CH3CN,99.56,50.181451612903224
CH3CN,99.5,50.252525252525245
CH3CN,99.32,50.26315789473684
CH3CN,99.16,50.283975659229206
CH3CN,99.03999999999999,50.32520325203252
CH3CN,98.9,50.35641547861507
CH3CN,98.83999999999999,50.42857142857143
CH3CN,98.72,50.47034764826176
CH3CN,98.61999999999999,50.522540983606554
CH3CN,98.44000000000001,50.533880903490754
CH3CN,98.28,50.55555555555556
CH3CN,98.22,50.628865979381445
CH3CN,98.11999999999999,50.68181818181819
CH3CN,98.06,50.755693581780534
CH3CN,97.88,50.767634854771785
CH3CN,97.76,50.810810810810814
CH3CN,97.66,50.864583333333336
CH3CN,97.52,50.897703549060545
CH3CN,97.39999999999999,50.94142259414226
CH3CN,97.28,50.98532494758909
CH3CN,97.11999999999999,51.008403361344534
CH3CN,96.92,51.01052631578947
CH3CN,96.86,51.086497890295355
CH3CN,96.76,51.141649048625794
CH3CN,96.58,51.154661016949156
CH3CN,96.44,51.18895966029724
CH3CN,96.3,51.22340425531915
CH3CN,96.12,51.23667377398721
CH3CN,95.94,51.24999999999999
CH3CN,95.88,51.32762312633833
CH3CN,95.8,51.39484978540773
CH3CN,95.74000000000001,51.473118279569896
CH3CN,95.64,51.53017241379311
CH3CN,95.54,51.587473002159825
CH3CN,95.39999999999999,51.62337662337663
CH3CN,95.34,51.702819956616054
CH3CN,95.19999999999999,51.73913043478261
CH3CN,95.1,51.79738562091504
CH3CN,94.89999999999999,51.801310043668124
CH3CN,94.72,51.816192560175054
CH3CN,94.52000000000001,51.82017543859649
CH3CN,94.39999999999999,51.868131868131876
CH3CN,94.26,51.90528634361233
CH3CN,94.06,51.909492273730685
CH3CN,93.86,51.913716814159294
CH3CN,93.7,51.94013303769401
CH3CN,93.47999999999999,51.93333333333333
CH3CN,93.30000000000001,51.948775055679285
CH3CN,93.14,51.97544642857142
CH3CN,92.96,51.991051454138706
CH3CN,92.78,52.0067264573991
CH3CN,92.66,52.056179775280896
CH3CN,92.58,52.12837837837838
CH3CN,92.36,52.121896162528216
CH3CN,92.25999999999999,52.18325791855204
CH3CN,92.10000000000001,52.21088435374149
CH3CN,91.96,52.25
CH3CN,91.8,52.277904328018224
CH3CN,91.67999999999999,52.32876712328767
CH3CN,91.47999999999999,52.33409610983981
CH3CN,91.38,52.39678899082569
CH3CN,91.25999999999999,52.44827586206896
CH3CN,91.06,52.453917050691246
CH3CN,90.96,52.517321016166285
CH3CN,90.74,52.511574074074076
CH3CN,90.64,52.5754060324826
CH3CN,90.48,52.604651162790695
CH3CN,90.34,52.645687645687644
CH3CN,90.12,52.64018691588785
CH3CN,89.98,52.68149882903981
CH3CN,89.92,52.76995305164319
CH3CN,89.8,52.8235294117647
CH3CN,89.68,52.87735849056604
CH3CN,89.52,52.90780141843972
CH3CN,89.32,52.91469194312797
CH3CN,89.16,52.94536817102138
CH3CN,89.02,52.988095238095234
CH3CN,88.92,53.05489260143198
CH3CN,88.75999999999999,53.08612440191387
CH3CN,88.53999999999999,53.08153477218226
CH3CN,88.4,53.125
CH3CN,88.28,53.18072289156627
CH3CN,88.16000000000001,53.23671497584541
CH3CN,88.0,53.26876513317191
CH3CN,87.8,53.27669902912622
CH3CN,87.7,53.34549878345499
CH3CN,87.48,53.34146341463415
CH3CN,87.42,53.43520782396089
CH3CN,87.33999999999999,53.5171568627451
CH3CN,87.16000000000001,53.538083538083534
CH3CN,86.96000000000001,53.546798029556655
CH3CN,86.7,53.51851851851852
CH3CN,86.56,53.56435643564357
CH3CN,86.4,53.59801488833747
CH3CN,86.26,53.64427860696518
CH3CN,86.11999999999999,53.690773067331676
CH3CN,85.96000000000001,53.725
CH3CN,85.72,53.709273182957396
CH3CN,85.56,53.743718592964825
CH3CN,85.39999999999999,53.778337531486144
CH3CN,85.22,53.80050505050505
CH3CN,85.06,53.835443037974684
CH3CN,84.96000000000001,53.90862944162437
CH3CN,84.82,53.95674300254453
CH3CN,84.68,54.005102040816325
CH3CN,84.58,54.07928388746803
CH3CN,84.36,54.07692307692308
CH3CN,84.1,54.048843187660665
CH3CN,83.96000000000001,54.097938144329895
CH3CN,83.74000000000001,54.09560723514212
CH3CN,83.58,54.1321243523316
CH3CN,83.38,54.142857142857146
CH3CN,83.2,54.166666666666664
CH3CN,83.04,54.20365535248042
CH3CN,82.86,54.22774869109948
CH3CN,82.74000000000001,54.29133858267716
CH3CN,82.56,54.315789473684205
CH3CN,82.36,54.32717678100264
CH3CN,82.19999999999999,54.36507936507936
CH3CN,82.08,54.42970822281167
CH3CN,81.84,54.41489361702128
CH3CN,81.56,54.37333333333333
CH3CN,81.42,54.425133689839576
CH3CN,81.22,54.43699731903485
CH3CN,81.02000000000001,54.44892473118279
CH3CN,80.82000000000001,54.460916442048514
CH3CN,80.66,54.50000000000001
CH3CN,80.5,54.53929539295393
CH3CN,80.32000000000001,54.565217391304344
CH3CN,80.17999999999999,54.618528610354225
CH3CN,80.06,54.68579234972678
CH3CN,79.9,54.72602739726027
CH3CN,79.75999999999999,54.78021978021979
CH3CN,79.52,54.76584022038568
CH3CN,79.34,54.79281767955801
CH3CN,79.14,54.80609418282548
CH3CN,78.96,54.833333333333336
CH3CN,78.82000000000001,54.88857938718663
CH3CN,78.64,54.91620111731843
CH3CN,78.5,54.971988795518214
CH3CN,78.34,55.01404494382023
CH3CN,78.16,55.04225352112676
CH3CN,78.08,55.14124293785311
CH3CN,77.86,55.141643059490086
CH3CN,77.66,55.15624999999999
CH3CN,77.53999999999999,55.22792022792022
CH3CN,77.3,55.214285714285715
CH3CN,77.10000000000001,55.229226361031515
CH3CN,76.9,55.24425287356321
CH3CN,76.66,55.23054755043228
CH3CN,76.5,55.27456647398844
CH3CN,76.25999999999999,55.2608695652174
CH3CN,76.08,55.29069767441861
CH3CN,75.9,55.32069970845481
CH3CN,75.8,55.409356725146196
CH3CN,75.62,55.43988269794722
CH3CN,75.32,55.38235294117647
CH3CN,75.18,55.4424778761062
CH3CN,75.0,55.47337278106509
CH3CN,74.76,55.45994065281899
CH3CN,74.56,55.47619047619048
CH3CN,74.38,55.507462686567166
CH3CN,74.16,55.50898203592814
CH3CN,74.0,55.55555555555556
CH3CN,73.78,55.55722891566265
CH3CN,73.54,55.54380664652568
CH3CN,73.36,55.57575757575758
CH3CN,73.2,55.62310030395137
CH3CN,73.02,55.65548780487804
CH3CN,72.84,55.688073394495405
CH3CN,72.68,55.736196319018404
CH3CN,72.56,55.81538461538461
CH3CN,72.28,55.7716049382716
CH3CN,72.1,55.804953560371516
CH3CN,71.94,55.85403726708075
CH3CN,71.84,55.95015576323987
CH3CN,71.6,55.93749999999999
CH3CN,71.44,55.987460815047015
CH3CN,71.22,55.990566037735846
CH3CN,71.0,55.99369085173501
CH3CN,70.82000000000001,56.028481012658226
CH3CN,70.62,56.047619047619044
CH3CN,70.5,56.13057324840764
CH3CN,70.3,56.150159744408946
CH3CN,70.06,56.13782051282051
CH3CN,69.88,56.17363344051447
CH3CN,69.74000000000001,56.24193548387096
CH3CN,69.58,56.29449838187702
CH3CN,69.44,56.36363636363636
CH3CN,69.17999999999999,56.33550488599348
CH3CN,68.97999999999999,56.3562091503268
CH3CN,68.78,56.377049180327866
CH3CN,68.58,56.39802631578947
CH3CN,68.4,56.43564356435643
CH3CN,68.14,56.407284768211916
CH3CN,67.97999999999999,56.461794019933556
CH3CN,67.75999999999999,56.46666666666667
CH3CN,67.62,56.53846153846154
CH3CN,67.47999999999999,56.61073825503355
CH3CN,67.24,56.5993265993266
CH3CN,67.06,56.63851351351351
CH3CN,66.8,56.61016949152542
CH3CN,66.64,56.666666666666664
CH3CN,66.44,56.68941979522184
CH3CN,66.3,56.763698630136986
CH3CN,66.06,56.75257731958763
CH3CN,65.92,56.827586206896555
CH3CN,65.82000000000001,56.937716262975776
CH3CN,65.7,57.03125
CH3CN,65.48,57.038327526132406
CH3CN,65.28,57.06293706293706
CH3CN,65.02,57.03508771929825
CH3CN,64.75999999999999,57.00704225352112
CH3CN,64.64,57.102473498233216
CH3CN,64.44,57.12765957446808
CH3CN,64.25999999999999,57.17081850533808
CH3CN,64.1,57.232142857142854
CH3CN,63.959999999999994,57.31182795698925
CH3CN,63.75999999999999,57.33812949640288
CH3CN,63.54,57.34657039711192
CH3CN,63.36000000000001,57.391304347826086
CH3CN,63.18,57.43636363636364
CH3CN,63.04,57.518248175182485
CH3CN,62.86000000000001,57.56410256410256
CH3CN,62.78,57.70220588235294
CH3CN,62.580000000000005,57.730627306273064
CH3CN,62.32,57.7037037037037
CH3CN,62.13999999999999,57.75092936802974
CH3CN,61.980000000000004,57.81716417910447
CH3CN,61.8,57.865168539325836
CH3CN,61.53999999999999,57.838345864661655
CH3CN,61.339999999999996,57.867924528301884
CH3CN,61.12,57.878787878787875
CH3CN,60.919999999999995,57.90874524714829
CH3CN,60.8,58.01526717557252
CH3CN,60.58,58.02681992337164
CH3CN,60.34,58.01923076923077
CH3CN,60.18,58.08880308880309
CH3CN,59.96,58.10077519379845
CH3CN,59.699999999999996,58.0739299610895
CH3CN,59.5,58.10546875
CH3CN,59.28,58.11764705882353
CH3CN,59.14,58.20866141732284
CH3CN,58.98,58.28063241106719
CH3CN,58.81999999999999,58.35317460317461
CH3CN,58.64,58.40637450199203
CH3CN,58.42,58.42
CH3CN,58.14,58.373493975903614
CH3CN,57.99999999999999,58.46774193548387
CH3CN,57.78,58.481781376518214
CH3CN,57.46,58.394308943089435
CH3CN,57.220000000000006,58.38775510204081
CH3CN,56.98,58.381147540983605
CH3CN,56.8,58.43621399176955
CH3CN,56.599999999999994,58.47107438016529
CH3CN,56.39999999999999,58.50622406639005
CH3CN,56.26,58.60416666666667
CH3CN,55.96,58.53556485355649
CH3CN,55.720000000000006,58.529411764705884
CH3CN,55.52,58.565400843881854
CH3CN,55.34,58.6228813559322
CH3CN,55.059999999999995,58.57446808510638
CH3CN,54.86,58.611111111111114
CH3CN,54.67999999999999,58.66952789699571
CH3CN,54.52,58.75
CH3CN,54.300000000000004,58.76623376623377
CH3CN,54.120000000000005,58.82608695652174
CH3CN,53.94,58.88646288209607
CH3CN,53.76,58.94736842105262
CH3CN,53.580000000000005,59.00881057268722
CH3CN,53.36,59.02654867256637
CH3CN,53.2,59.111111111111114
CH3CN,52.980000000000004,59.129464285714285
CH3CN,52.739999999999995,59.125560538116595
CH3CN,52.54,59.166666666666664
CH3CN,52.300000000000004,59.16289592760181
CH3CN,52.12,59.22727272727273
CH3CN,51.92,59.269406392694066
CH3CN,51.64,59.22018348623853
CH3CN,51.44,59.262672811059915
CH3CN,51.25999999999999,59.3287037037037
CH3CN,51.06,59.372093023255815
CH3CN,50.88,59.439252336448604
CH3CN,50.660000000000004,59.460093896713616
CH3CN,50.480000000000004,59.528301886792455
CH3CN,50.260000000000005,59.54976303317535
CH3CN,50.06,59.59523809523809
CH3CN,49.84,59.61722488038278
CH3CN,49.66,59.68750000000001
CH3CN,49.419999999999995,59.68599033816425
CH3CN,49.28,59.80582524271845
CH3CN,49.02,59.78048780487805
CH3CN,48.82,59.82843137254902
CH3CN,48.52,59.75369458128079
CH3CN,48.24,59.7029702970297
CH3CN,48.04,59.75124378109453
CH3CN,47.839999999999996,59.8
CH3CN,47.599999999999994,59.798994974874375
CH3CN,47.36,59.79797979797979
CH3CN,47.12,59.79695431472081
CH3CN,46.88,59.795918367346935
CH3CN,46.660000000000004,59.82051282051282
CH3CN,46.5,59.92268041237113
CH3CN,46.339999999999996,60.0259067357513
CH3CN,46.2,60.15625
CH3CN,45.98,60.18324607329843
CH3CN,45.739999999999995,60.18421052631579
CH3CN,45.64,60.370370370370374
CH3CN,45.36,60.31914893617021
CH3CN,45.14,60.347593582887704
CH3CN,44.940000000000005,60.40322580645161
CH3CN,44.7,60.40540540540541
CH3CN,44.379999999999995,60.298913043478265
CH3CN,44.2,60.38251366120219
CH3CN,44.0,60.43956043956044
CH3CN,43.9,60.6353591160221
CH3CN,43.68,60.66666666666667
CH3CN,43.480000000000004,60.726256983240226
CH3CN,43.26,60.758426966292134
CH3CN,43.02,60.76271186440678
CH3CN,42.74,60.710227272727266
CH3CN,42.52,60.74285714285714
CH3CN,42.26,60.718390804597696
CH3CN,42.0,60.69364161849711
CH3CN,41.78,60.72674418604651
CH3CN,41.56,60.76023391812866
CH3CN,41.199999999999996,60.588235294117645
CH3CN,41.04,60.71005917159763
CH3CN,40.86,60.80357142857142
CH3CN,40.62,60.808383233532936
CH3CN,40.38,60.81325301204819
CH3CN,40.22,60.93939393939394
CH3CN,39.92,60.853658536585364
CH3CN,39.739999999999995,60.95092024539878
CH3CN,39.54,61.01851851851852
CH3CN,39.300000000000004,61.024844720496894
CH3CN,39.08,61.0625
CH3CN,38.940000000000005,61.22641509433963
CH3CN,38.78,61.36075949367089
CH3CN,38.54,61.36942675159236
CH3CN,38.3,61.37820512820513
CH3CN,38.04,61.354838709677416
CH3CN,37.86,61.46103896103896
CH3CN,37.62,61.47058823529412
CH3CN,37.4,61.51315789473685
CH3CN,37.22,61.622516556291394
CH3CN,37.019999999999996,61.7
CH3CN,36.82,61.778523489932894
CH3CN,36.66,61.92567567567567
CH3CN,36.34,61.802721088435376
CH3CN,36.08,61.78082191780822
CH3CN,35.74,61.62068965517241
CH3CN,35.5,61.63194444444444
CH3CN,35.24,61.608391608391614
CH3CN,35.02,61.65492957746479
CH3CN,34.760000000000005,61.631205673758856
CH3CN,34.54,61.67857142857143
CH3CN,34.339999999999996,61.76258992805755
CH3CN,34.18,61.92028985507246
CH3CN,34.0,62.04379562043796
CH3CN,33.78,62.095588235294116
CH3CN,33.54,62.11111111111111
CH3CN,33.339999999999996,62.20149253731343
CH3CN,33.18,62.36842105263158
CH3CN,32.9,62.310606060606055
CH3CN,32.7,62.40458015267175
CH3CN,32.46,62.42307692307693
CH3CN,32.2,62.4031007751938
CH3CN,31.96,62.42187500000001
CH3CN,31.680000000000003,62.36220472440945
CH3CN,31.44,62.38095238095238
CH3CN,31.240000000000002,62.480000000000004
CH3CN,30.919999999999998,62.33870967741936
CH3CN,30.659999999999997,62.31707317073171
CH3CN,30.42,62.3360655737705
CH3CN,30.2,62.396694214876035
CH3CN,29.94,62.375
CH3CN,29.68,62.35294117647059
CH3CN,29.42,62.33050847457628
CH3CN,29.18,62.35042735042735
CH3CN,29.020000000000003,62.54310344827586
CH3CN,28.78,62.56521739130435
CH3CN,28.499999999999996,62.5
CH3CN,28.22,62.43362831858407
CH3CN,28.000000000000004,62.5
CH3CN,27.76,62.52252252252253
CH3CN,27.52,62.54545454545455
CH3CN,27.339999999999996,62.706422018348626
CH3CN,27.18,62.916666666666664
CH3CN,26.979999999999997,63.03738317757009
CH3CN,26.8,63.20754716981132
CH3CN,26.52,63.142857142857146
CH3CN,26.200000000000003,62.980769230769226
CH3CN,25.979999999999997,63.05825242718447
CH3CN,25.759999999999998,63.13725490196078
CH3CN,25.64,63.46534653465346
CH3CN,25.380000000000003,63.449999999999996
CH3CN,25.1,63.38383838383839
CH3CN,24.86,63.41836734693877
CH3CN,24.64,63.50515463917525
CH3CN,24.42,63.59375000000001
CH3CN,24.2,63.68421052631579
CH3CN,23.9,63.56382978723404
CH3CN,23.62,63.494623655913976
CH3CN,23.36,63.47826086956522
CH3CN,23.1,63.46153846153846
CH3CN,22.82,63.388888888888886
CH3CN,22.62,63.53932584269663
CH3CN,22.3,63.35227272727273
CH3CN,22.06,63.39080459770115
CH3CN,21.86,63.54651162790697
CH3CN,21.62,63.588235294117645
CH3CN,21.36,63.57142857142857
CH3CN,21.14,63.67469879518072
CH3CN,20.86,63.59756097560976
CH3CN,20.599999999999998,63.580246913580254
CH3CN,20.34,63.5625
CH3CN,20.1,63.60759493670886
CH3CN,19.8,63.46153846153846
CH3CN,19.580000000000002,63.57142857142857
CH3CN,19.32,63.55263157894737
CH3CN,19.18,63.93333333333333
CH3CN,18.96,64.05405405405405
CH3CN,18.72,64.10958904109589
CH3CN,18.58,64.51388888888889
CH3CN,18.32,64.50704225352113
CH3CN,18.060000000000002,64.5
CH3CN,17.86,64.71014492753623
CH3CN,17.580000000000002,64.63235294117648
CH3CN,17.32,64.62686567164178
CH3CN,17.080000000000002,64.6969696969697
CH3CN,16.88,64.92307692307693
CH3CN,16.66,65.078125
CH3CN,16.400000000000002,65.07936507936508
CH3CN,16.14,65.08064516129032
CH3CN,15.920000000000002,65.24590163934427
CH3CN,15.58,64.91666666666667
CH3CN,15.32,64.91525423728814
CH3CN,15.079999999999998,65.0
CH3CN,14.84,65.08771929824562
CH3CN,14.580000000000002,65.08928571428572
CH3CN,14.299999999999999,65.0
CH3CN,14.06,65.0925925925926
CH3CN,13.86,65.37735849056604
CH3CN,13.66,65.67307692307692
CH3CN,13.38,65.58823529411765
CH3CN,13.059999999999999,65.3
CH3CN,12.82,65.40816326530611
CH3CN,12.620000000000001,65.72916666666667
CH3CN,12.34,65.63829787234042
CH3CN,12.16,66.08695652173913
CH3CN,11.86,65.88888888888889
CH3CN,11.66,66.25
CH3CN,11.4,66.27906976744185
CH3CN,11.08,65.95238095238095
CH3CN,10.76,65.60975609756098
CH3CN,10.6,66.25
CH3CN,10.34,66.28205128205128
CH3CN,10.040000000000001,66.05263157894737
CH3CN,9.74,65.81081081081082
CH3CN,9.48,65.83333333333333
CH3CN,9.22,65.85714285714286
CH3CN,8.94,65.73529411764706
CH3CN,8.68,65.75757575757576
CH3CN,8.48,66.25
CH3CN,8.24,66.45161290322581
CH3CN,7.9799999999999995,66.5
CH3CN,7.739999999999999,66.72413793103448
CH3CN,7.5600000000000005,67.5
CH3CN,7.3,67.5925925925926
CH3CN,7.04,67.6923076923077
CH3CN,6.819999999999999,68.2
CH3CN,6.54,68.125
CH3CN,6.279999999999999,68.26086956521739
CH3CN,6.04,68.63636363636364
CH3CN,5.76,68.57142857142857
CH3CN,5.48,68.5
CH3CN,5.26,69.21052631578948
CH3CN,4.92,68.33333333333333
CH3CN,4.72,69.41176470588235
CH3CN,4.52,70.625
CH3CN,4.32,72.0
CH3CN,4.02,71.78571428571429
CH3CN,3.7600000000000002,72.3076923076923
CH3CN,3.5000000000000004,72.91666666666666
CH3CN,3.2399999999999998,73.63636363636363
CH3CN,2.94,73.5
CH3CN,2.64,73.33333333333333
CH3CN,2.34,73.125
CH3CN,2.1,75.0
CH3CN,1.78,74.16666666666667
CH3CN,1.52,76.0
CH3CN,1.26,78.75
CH3CN,0.98,81.66666666666667
CH3CN,0.62,77.5
CH3CN,0.3,75.0
CH3CN,0.0,100.0
PM2.5,100.0,50.0
PM2.5,99.8,50.0
PM2.5,99.6,50.0
PM2.5,99.33999999999999,49.969818913480886
PM2.5,99.1,49.94959677419355
PM2.5,98.82,49.90909090909091
