frequency_ghz,total_100km_db,above_20km_db
308.0,14.922495713406631,0.0010630490890193459
309.3333333333333,15.490735990030826,0.0010731703308877166
310.66666666666663,16.17556833551031,0.00108379508856809
312.0,17.02384137894157,0.0010951057788069042
313.3333333333333,18.108972362429494,0.0011073929849316014
314.66666666666663,19.55113418669633,0.0011211447217573658
316.0,21.5575421271972,0.001137237169984031
317.3333333333333,24.50806554633097,0.001157391539147763
318.66666666666663,29.143275288037305,0.0011854996589000055
320.0,36.90036319871267,0.0012341109068834918
321.3333333333333,49.77684690539165,0.0017750546794619317
322.66666666666663,71.6089712999782,0.0015495621933557678
324.0,110.42820026063285,0.0029577331024580127
325.3333333333333,138.27301915492376,0.04716920779988083
326.66666666666663,99.6210744825964,0.0022507013199602804
328.0,65.13238812529738,0.0015039648597093744
329.3333333333333,46.242345607597116,0.0013526911317874634
330.66666666666663,36.187620243516676,0.001303798822636367
332.0,30.557873395900586,0.0012865422506187078
333.3333333333333,27.236131234323974,0.0012823718848764259
334.66666666666663,25.205020473231315,0.0012847407205407873
336.0,23.94128784573238,0.0012918851431987914
337.3333333333333,23.145661317868733,0.0012993836433868092
338.66666666666663,22.670267624977143,0.0013096179396694687
340.0,22.430798714592935,0.0013213191440896966
341.3333333333333,22.36727966010699,0.0013342987053423503
342.66666666666663,22.44114910215972,0.001348519257259045
344.0,22.628505351934255,0.0013640353726029736
345.3333333333333,22.915107875544642,0.0013809819978408198
346.66666666666663,23.29345103965346,0.0013995786082412085
348.0,23.76112440891883,0.001420146231936766
349.3333333333333,24.3199616425888,0.0014431394655303853
350.66666666666663,24.975720731062307,0.0014691997753405205
352.0,25.7381773929654,0.0014992425055835674
353.3333333333333,26.621601041693967,0.0015346010052088215
354.66666666666663,27.645651892380407,0.001577272918857753
356.0,28.836810860830642,0.001630359249759865
357.3333333333333,30.23055372850478,0.0016988894986507944
358.66666666666663,31.874644124932587,0.0017914763876711074
360.0,33.83422474134557,0.0019239133802095645
361.3333333333333,36.20004055235638,0.0021278446388139347
362.66666666666663,39.10280345060336,0.002474712458098006
364.0,42.74213785420113,0.003155810988870296
365.3333333333333,47.462379328994345,0.004840568641692273
366.66666666666663,54.06114804344072,0.0113956483180359
368.0,66.3851523606514,0.13134444646426735
369.3333333333333,74.39794696240293,0.04904725723770115
370.66666666666663,85.94719977167841,0.008932705134548488
372.0,106.45355822600042,0.004670977274506063
373.3333333333333,138.88453693394374,0.0035451888416344057
374.66666666666663,192.39171178645427,0.003293101945373359
376.0,286.80932502138813,0.0036257483737532656
377.3333333333333,464.7250459111737,0.0051108704627208824
378.66666666666663,797.223802683183,0.012645409930995423
380.0,1199.4254613250146,0.43686951649224154
381.3333333333333,939.3942365823463,0.021395368747251838
382.66666666666663,558.7246777505402,0.006087365343655184
384.0,342.20316868908776,0.003663252530080172
385.3333333333333,227.78507288151556,0.0028636596623613526
386.66666666666663,163.9946964935307,0.002510731544675923
388.0,125.9120932904034,0.0023310818306635167
389.3333333333333,101.79794159325557,0.0022347898121335133
390.66666666666663,85.63147557341878,0.00218426230712316
392.0,74.23985238680639,0.002157837148898855
393.3333333333333,66.08663432720665,0.0021527307314506854
394.66666666666663,60.11425829158362,0.002162063545604654
396.0,55.65011110140231,0.0021832551418584103
397.3333333333333,52.26532573102883,0.002215151380871604
398.66666666666663,49.67628891235926,0.002257541239451342
400.0,47.68942283433827,0.002310964066660942
73.3725,1.6808474613323514,0.004879435005069976
73.3735,1.6806896327559797,0.0048787239709086735
73.3745,1.680531848506102,0.0048780131120038
73.3755,1.6803741085670165,0.004877302428295934
73.3765,1.6802164129230401,0.004876591919725732
73.3775,1.6800587615584799,0.004875881586233829
73.3785,1.6799011544576663,0.004875171427760924
73.3795,1.6797435916049321,0.004874461444247722
73.3805,1.6795860729846128,0.004873751635634961
73.3815,1.6794285985810502,0.0048730420018633916
73.3825,1.6792711683786055,0.004872332542873825
73.3835,1.6791137823616358,0.004871623258607046
73.3845,1.6789564405145068,0.004870914149003912
73.3855,1.6787991428216007,0.004870205214005298
73.3865,1.6786418892672925,0.004869496453552071
73.3875,1.6784846798359758,0.004868787867585163
73.3885,1.678327514512049,0.004868079456045524
73.3895,1.6781703932799124,0.004867371218874107
73.3905,1.6780133161239803,0.004866663156011912
73.3915,1.677856283028676,0.004865955267399985
73.3925,1.6776992939784188,0.004865247552979338
73.3935,1.6775423489576438,0.004864540012691057
73.3945,1.677385447950795,0.004863832646476259
73.3955,1.67722859094232,0.004863125454276039
73.3965,1.6770717779166717,0.004862418436031564
73.3975,1.6769150088583182,0.004861711591684023
73.3985,1.676758283751721,0.004861004921174592
73.3995,1.6766016025813637,0.004860298424444508
73.4005,1.676444965331732,0.004859592101435047
73.4015,1.6762883719873132,0.004858885952087458
73.4025,1.6761318225326063,0.0048581799763430565
73.4035,1.6759753169521243,0.004857474174143194
73.4045,1.675818855230373,0.004856768545429196
73.4055,1.675662437351875,0.00485606309014246
73.4065,1.6755060633011614,0.004855357808224409
73.4075,1.6753497330627647,0.004854652699616452
73.4085,1.6751934466212253,0.0048539477642600545
73.4095,1.6750372039611,0.004853243002096722
73.4105,1.6748810050669396,0.004852538413067939
73.4115,1.6747248499233063,0.004851833997115252
73.4125,1.6745687385147794,0.004851129754180238
73.4135,1.6744126708259293,0.004850425684204463
73.4145,1.674256646841345,0.004849721787129549
73.4155,1.6741006665456215,0.004849018062897151
73.4165,1.673944729923354,0.004848314511448907
73.4175,1.6737888369591527,0.004847611132726516
73.4185,1.6736329876376315,0.004846907926671709
73.4195,1.6734771819434107,0.004846204893226208
73.4205,1.673321419861122,0.004845502032331778
73.4215,1.673165701375399,0.004844799343930239
73.4225,1.6730100264708847,0.004844096827963383
73.4235,1.6728543951322283,0.00484339448437306
73.4245,1.6726988073440916,0.004842692313101145
73.4255,1.672543263091133,0.0048419903140895166
