frequency_ghz,mie_extinction,rayleigh_extinction,mie_absorption,mie_scattering
185.33333333333331,0.031541347882401455,0.031539191476204424,0.03154079909554245,5.487868590044368e-07
186.66666666666666,0.03176830743033998,0.03176610414970287,0.031767742679700624,5.647506393563903e-07
188.0,0.031995267998414866,0.031993017168965125,0.031994686938219295,5.810601955729276e-07
189.33333333333331,0.03222222959639865,0.03221993053894829,0.032221631875913564,5.977204850837657e-07
190.66666666666666,0.032449192234099165,0.0324468442646447,0.03244857749759856,6.147365006078176e-07
192.0,0.032676155921359445,0.03267375835108203,0.032675523808089295,6.321132701532948e-07
193.33333333333331,0.032903120668057825,0.032900672803323185,0.03290247081220081,6.498558570178165e-07
194.66666666666666,0.033130086484107875,0.033127587626466386,0.033129418514748085,6.67969359788517e-07
196.0,0.033357053379458476,0.03335450282564513,0.03335636692054613,6.864589123421539e-07
197.33333333333331,0.0335840213640937,0.033581418406028164,0.03358331603440985,7.053296838452163e-07
198.66666666666666,0.03381099044803292,0.03380833437281957,0.03381026586115417,7.245868787540375e-07
200.0,0.03403796064133078,0.03403525073125867,0.03403721640559396,7.442357368149011e-07
201.33333333333331,0.03426493195407716,0.03426216748662008,0.0342641676725441,7.642815330641571e-07
202.66666666666666,0.03449190439639722,0.03448908464421369,0.03449111966681939,7.847295778283312e-07
204.0,0.03471887797845136,0.03471600220938472,0.034718072393234635,8.055852167242376e-07
205.33333333333331,0.034945852710435245,0.03494292018751358,0.034945025856604583,8.268538306590946e-07
206.66666666666666,0.03517282860257982,0.03516983858401606,0.03517198006174399,8.485408358306374e-07
208.0,0.03539980566515129,0.035396757404343164,0.03539893501346756,8.706516837272324e-07
209.33333333333331,0.03562678390845109,0.03562367665398118,0.03562589071658996,8.931918611279955e-07
210.66666666666666,0.035853763342815946,0.03585059633845174,0.035852847175925844,9.161668901029074e-07
212.0,0.036080743978617845,0.0360775164633117,0.036079804396289834,9.395823280129296e-07
213.33333333333331,0.036307725826264015,0.03630443703415318,0.036306762382496506,9.634437675101248e-07
214.66666666666666,0.03653470889619696,0.03653135805660368,0.036533721139360424,9.877568365377749e-07
216.0,0.03676169319889445,0.036758279536325864,0.03676068067169612,1.0125271983304992e-06
217.33333333333331,0.036988678744869496,0.03698520147901773,0.03698764098431808,1.0377605514143768e-06
218.66666666666666,0.03721566554467039,0.03721212389041259,0.03721460208204078,1.0634626296070661e-06
220.0,0.037442653608880674,0.03743904677627898,0.037441563969678654,1.0896392020179281e-06
221.33333333333331,0.03766964294811917,0.03766597014242075,0.03766852665204612,1.116296073048146e-06
222.66666666666666,0.037896633573039934,0.037892893994677025,0.03789549013395754,1.1434390823908534e-06
224.0,0.0381236254943323,0.038119818338922216,0.03812245442022727,1.1710741050312541e-06
225.33333333333331,0.038350618722720865,0.038346743181066005,0.03834941951566962,1.1992070512467461e-06
226.66666666666666,0.038577613268965485,0.03857366852705339,0.03857638542509888,1.2278438666070535e-06
228.0,0.03880460914386127,0.03880059438286455,0.03880335215332929,1.2569905319743444e-06
229.33333333333331,0.0390316063582386,0.03902752075451512,0.0390303197051751,1.2866530635033635e-06
230.66666666666666,0.039258604922963125,0.03925444764805584,0.03925728808545048,1.3168375126415603e-06
232.0,0.03948560484893574,0.03948137506957284,0.039484257298969615,1.3475499661292117e-06
233.33333333333331,0.0397126061470926,0.03970830302518745,0.0397112273505466,1.378796545999557e-06
234.66666666666666,0.03993960882840515,0.03993523152105641,0.039938198244995574,1.4105834095789277e-06
236.0,0.04016661290388006,0.0401621605633716,0.04016516998713057,1.4429167494868733e-06
237.33333333333331,0.040393618384559286,0.04038909015836027,0.04039214258176565,1.4758027936362985e-06
238.66666666666666,0.04062062528152007,0.04061602031228494,0.04061911603371484,1.5092478052335911e-06
240.0,0.04084763360587486,0.040842951031443364,0.04084609034779208,1.543258082778757e-06
241.33333333333331,0.041074643368771355,0.041069882322168606,0.04107306552881129,1.577839960065554e-06
242.66666666666666,0.04130165458139263,0.04129681419082906,0.04130004158158645,1.612999806181626e-06
244.0,0.041528667254956894,0.04152374664382834,0.041527018510931386,1.648744025508637e-06
245.33333333333331,0.0417556814007177,0.041750679687605326,0.04175399632165998,1.685079057722407e-06
246.66666666666666,0.041982697029963816,0.04197761332863426,0.041980975018586025,1.722011377793053e-06
248.0,0.0422097141540193,0.04220454757342461,0.04220795460652332,1.7595474959851197e-06
249.33333333333331,0.04243673278424347,0.04243148242852112,0.04243493509028561,1.797693957857722e-06
250.66666666666666,0.04266375293203089,0.04265841790050384,0.042661916474686624,1.8364573442646832e-06
252.0,0.042890774608811404,0.04288535399598809,0.04288889876454005,1.875844271354672e-06
253.33333333333331,0.04311779782605011,0.04311229072162448,0.04311588196465954,1.915861390571348e-06
254.66666666666666,0.043344822595247384,0.04333922808409887,0.04334286607985873,1.9565153886534975e-06
256.0,0.04357184892793882,0.043566166090132474,0.04356985111495119,1.99781298763518e-06
257.3333333333333,0.04379887683569533,0.04379310474648174,0.04379683707475049,2.0397609448458625e-06
258.66666666666663,0.04402590633012308,0.044020044059938354,0.04402382396407017,2.082366052910577e-06
260.0,0.044252937422863466,0.04424698403732935,0.044250811787723714,2.125635139750052e-06
261.3333333333333,0.04447997012559317,0.044473924685517016,0.04447780055052459,2.1695750685808598e-06
262.66666666666663,0.04470700445002412,0.044700866011398964,0.0447047902572862,2.2141927379155657e-06
264.0,0.04493404040790357,0.04492780802190803,0.044931780912822,2.2594950815628754e-06
265.3333333333333,0.045161078011013926,0.04515475072401234,0.0451587725219453,2.305489068627771e-06
266.66666666666663,0.045388117271172965,0.045381694124715315,0.045385765089469454,2.3521817035116756e-06
268.0,0.045615158200233666,0.04560863823105569,0.045612758620207756,2.3995800259125875e-06
269.3333333333333,0.045842200810084284,0.04583558305010743,0.04583975311897346,2.4476911108252333e-06
270.66666666666663,0.04606924511264836,0.04606252858897979,0.04606674859057982,2.4965220685412254e-06
272.0,0.046296291119884654,0.046289474854817346,0.046293745039840004,2.546080044649204e-06
273.3333333333333,0.046523338843787246,0.04651642185479989,0.04652074247156721,2.5963722200349874e-06
274.66666666666663,0.04675038829638544,0.04674336959614258,0.04674774089057456,2.6474058108817363e-06
276.0,0.04697743948974382,0.04697031808609579,0.04697474030167515,2.6991880686700893e-06
277.3333333333333,0.0472044924359622,0.04719726733194518,0.04720174070968202,2.7517262801783325e-06
278.66666666666663,0.04743154714717569,0.047424217341011744,0.04742874211940821,2.8050277674825406e-06
280.0,0.04765860363555473,0.047651168120651684,0.04765574453566677,2.859099887956752e-06
281.3333333333333,0.04788566191330488,0.04787811967825652,0.047882747963270605,2.913950034273092e-06
282.66666666666663,0.04811272199266705,0.0481050720212531,0.04810975240703265,2.969585634401964e-06
284.0,0.04833978388591745,0.04833202515710346,0.048336757871765834,3.0260141516121855e-06
285.3333333333333,0.048566847605367454,0.048558979093305005,0.048563764362282984,3.08324308447115e-06
286.66666666666663,0.04879391316336378,0.04878593383739034,0.048790771883396936,3.1412799668449965e-06
288.0,0.0490209805722884,0.04901288939692743,0.04901778043992051,3.2001323678987543e-06
289.3333333333333,0.04924804984455851,0.04923984577951944,0.04924479003666641,3.2598078920965037e-06
290.66666666666663,0.0494751209926266,0.049466802992804926,0.0494718006784474,3.320314179201559e-06
292.0,0.04970219402898046,0.049693761044457635,0.04969881237007619,3.3816589042766072e-06
293.3333333333333,0.04992926896614307,0.04992071994218658,0.04992582511636538,3.443849777683864e-06
294.66666666666663,0.050156345816672714,0.05014767969373615,0.05015283892212763,3.5068945450852723e-06
296.0,0.05038342459316296,0.05037464030688601,0.050379853792175515,3.570800987442635e-06
297.3333333333333,0.0506105053082426,0.050601601789450945,0.05060686973132158,3.6355769210177856e-06
298.66666666666663,0.050837587974575736,0.05082856414928122,0.050833886744378366,3.7012301973727644e-06
300.0,0.0510646726048617,0.05105552739426228,0.051060904836158334,3.767768703369975e-06
301.3333333333333,0.05129175921183508,0.05128249153231485,0.05128792401147391,3.8352003611723476e-06
302.66666666666663,0.05151884780826579,0.051509456571395,0.051514944275137545,3.903533128243529e-06
304.0,0.05174593840695895,0.05173642251949399,0.0517419656319616,3.972774997348018e-06
305.3333333333333,0.05197303102075496,0.05196338938463849,0.051968988086758414,4.042933996551365e-06
306.66666666666663,0.05220012566252951,0.05219035717489026,0.05219601164434029,4.114018189220317e-06
308.0,0.052427222345193536,0.052417325898346565,0.05242303630951951,4.186035674023014e-06
309.3333333333333,0.05265432108169323,0.05264429556313979,0.052650062087108304,4.258994584929128e-06
310.66666666666663,0.05288142188501006,0.052871266177437634,0.052877088981918854,4.332903091210069e-06
312.0,0.0531085247681608,0.05309823774944315,0.053104116998763363,4.4077693974391385e-06
313.3333333333333,0.053335629744197414,0.05332521028739458,0.05333114614245392,4.4836017434917e-06
314.66666666666663,0.053562736826207186,0.05355218379956547,0.05355817641780264,4.560408404545367e-06
316.0,0.05378984602731267,0.053779158294264766,0.05378520782962159,4.638197691080174e-06
317.3333333333333,0.05401695736067162,0.05400613377983646,0.054012240382722745,4.716977948878735e-06
318.66666666666663,0.05424407083947714,0.05423311026466005,0.054239274081918115,4.796757559026447e-06
320.0,0.05447118647695758,0.054460087757150215,0.05446630893201967,4.877544937911659e-06
321.3333333333333,0.05469830428637652,0.05468706626575689,0.0546933449378393,4.959348537225827e-06
322.66666666666663,0.054925424281032836,0.05491404579896538,0.05492038210418887,5.042176843963731e-06
324.0,0.05515254647426068,0.05514102636529616,0.05514742043588026,5.126038380423626e-06
325.3333333333333,0.05537967087942943,0.05536800797330513,0.055374459937725225,5.210941704207424e-06
326.66666666666663,0.05560679750994377,0.055594990631583276,0.055601500614535546,5.296895408220898e-06
328.0,0.05583392637924367,0.0558219743487571,0.055828542471123,5.383908120673839e-06
329.3333333333333,0.05606105750080429,0.056048959133488195,0.05605558551229921,5.471988505080243e-06
330.66666666666663,0.05628819088813614,0.05627594499447353,0.056282629742875886,5.561145260258506e-06
332.0,0.05651532655478493,0.056502931940445325,0.0565096751676646,5.6513871203316e-06
